notice_id,capital_call_id,commitment_id,investor_id,fund_id,feeder_id,offering_id,call_number,call_date,due_date,committed_amount_usd,call_percentage,call_amount_usd,equalization_amount_usd,total_due_usd,payment_status,payment_date,payment_reference,bank_account,unfunded_commitment_usd,cumulative_called_pct
CCN-00757,FUND-AIP-III-CC2,COMM-0446,INV-0169,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2024-03-15,2024-03-25,243313004.0,25.0,60828251.0,0.0,60828251.0,Paid,2024-03-25,WIRE-000757,JPMC-445566778,109490851.8,55.00000000000001
CCN-00758,FUND-AIP-III-CC2,COMM-0449,INV-0061,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2024-03-15,2024-03-25,67202741.0,25.0,16800685.25,0.0,16800685.25,Paid,2024-03-25,WIRE-000758,BOFA-223344556,30241233.45,55.00000000000001
CCN-00759,FUND-AIP-III-CC2,COMM-0470,INV-0199,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2024-03-15,2024-03-25,269471156.0,25.0,67367789.0,0.0,67367789.0,Paid,2024-03-25,WIRE-000759,CITI-334455667,121262020.2,55.00000000000001
CCN-00760,FUND-AIP-III-CC2,COMM-0476,INV-0021,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2024-03-15,2024-03-25,196098809.0,25.0,49024702.25,0.0,49024702.25,Paid,2024-03-25,WIRE-000760,BOFA-223344556,88244464.05,55.00000000000001
CCN-00761,FUND-AIP-III-CC2,COMM-0487,INV-0025,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2024-03-15,2024-03-25,251428886.0,25.0,62857221.5,0.0,62857221.5,Paid,2024-03-25,WIRE-000761,JPMC-445566778,113142998.7,55.00000000000001
CCN-00762,FUND-AIP-III-CC2,COMM-0488,INV-0030,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2024-03-15,2024-03-25,23617483.0,25.0,5904370.75,0.0,5904370.75,Paid,2024-03-25,WIRE-000762,CITI-334455667,10627867.35,55.00000000000001
CCN-00763,FUND-AIP-III-CC2,COMM-0495,INV-0107,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2024-03-15,2024-03-25,65817264.0,25.0,16454316.0,0.0,16454316.0,Paid,2024-03-25,WIRE-000763,CITI-334455667,29617768.8,55.00000000000001
CCN-00764,FUND-AIP-III-CC2,COMM-0496,INV-0134,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2024-03-15,2024-03-25,75579859.0,25.0,18894964.75,0.0,18894964.75,Paid,2024-03-25,WIRE-000764,BOFA-223344556,34010936.55,55.00000000000001
CCN-00765,FUND-AGE-II-CC1,COMM-0001,INV-0001,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,103675791.0,30.0,31102737.3,1244109.49,32346846.79,Paid,2022-09-25,WIRE-000765,BOFA-223344556,72573053.7,30.0
CCN-00766,FUND-AGE-II-CC1,COMM-0011,INV-0023,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,252256099.0,30.0,75676829.7,3027073.19,78703902.89,Paid,2022-09-25,WIRE-000766,BOFA-223344556,176579269.3,30.0
CCN-00767,FUND-AGE-II-CC1,COMM-0012,INV-0024,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,197206268.0,30.0,59161880.4,2366475.22,61528355.62,Paid,2022-09-25,WIRE-000767,JPMC-445566778,138044387.6,30.0
CCN-00768,FUND-AGE-II-CC1,COMM-0024,INV-0049,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,489205824.0,30.0,146761747.2,5870469.89,152632217.08999997,Paid,2022-09-25,WIRE-000768,JPMC-445566778,342444076.8,30.0
CCN-00769,FUND-AGE-II-CC1,COMM-0025,INV-0052,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,204379782.0,30.0,61313934.6,0.0,61313934.6,Paid,2022-09-25,WIRE-000769,JPMC-445566778,143065847.4,30.0
CCN-00770,FUND-AGE-II-CC1,COMM-0026,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,59380332.0,30.0,17814099.6,0.0,17814099.6,Paid,2022-09-25,WIRE-000770,CITI-334455667,41566232.4,30.0
CCN-00771,FUND-AGE-II-CC1,COMM-0027,INV-0055,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,193210943.0,30.0,57963282.9,2318531.32,60281814.22,Paid,2022-09-25,WIRE-000771,CITI-334455667,135247660.1,30.0
CCN-00772,FUND-AGE-II-CC1,COMM-0028,INV-0057,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,484450553.0,30.0,145335165.9,0.0,145335165.9,Paid,2022-09-25,WIRE-000772,BOFA-223344556,339115387.1,30.0
CCN-00773,FUND-AGE-II-CC1,COMM-0030,INV-0060,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,225068702.0,30.0,67520610.6,0.0,67520610.6,Paid,2022-09-25,WIRE-000773,BOFA-223344556,157548091.4,30.0
CCN-00774,FUND-AGE-II-CC1,COMM-0031,INV-0064,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,274072756.0,30.0,82221826.8,3288873.07,85510699.86999999,Paid,2022-09-25,WIRE-000774,JPMC-445566778,191850929.2,30.0
CCN-00775,FUND-AGE-II-CC1,COMM-0055,INV-0110,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,441866784.0,30.0,132560035.2,0.0,132560035.2,Paid,2022-09-25,WIRE-000775,BOFA-223344556,309306748.8,30.0
CCN-00776,FUND-AGE-II-CC1,COMM-0057,INV-0115,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,41045121.0,30.0,12313536.3,492541.45,12806077.75,Paid,2022-09-25,WIRE-000776,JPMC-445566778,28731584.7,30.0
CCN-00777,FUND-AGE-II-CC1,COMM-0093,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,110811319.0,30.0,33243395.7,0.0,33243395.7,Paid,2022-09-25,WIRE-000777,JPMC-445566778,77567923.3,30.0
CCN-00778,FUND-AGE-II-CC1,COMM-0094,INV-0158,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,224011757.0,30.0,67203527.1,0.0,67203527.1,Paid,2022-09-25,WIRE-000778,CITI-334455667,156808229.9,30.0
CCN-00779,FUND-AGE-II-CC1,COMM-0095,INV-0061,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,209416142.0,30.0,62824842.6,2512993.7,65337836.300000004,Paid,2022-09-25,WIRE-000779,JPMC-445566778,146591299.4,30.0
CCN-00780,FUND-AGE-II-CC1,COMM-0100,INV-0045,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,116273477.0,30.0,34882043.1,0.0,34882043.1,Paid,2022-09-25,WIRE-000780,CITI-334455667,81391433.9,30.0
CCN-00781,FUND-AGE-II-CC1,COMM-0106,INV-0107,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,32123938.0,30.0,9637181.4,385487.26,10022668.66,Paid,2022-09-25,WIRE-000781,JPMC-445566778,22486756.6,30.0
CCN-00782,FUND-AGE-II-CC1,COMM-0111,INV-0007,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,156721173.0,30.0,47016351.9,1880654.08,48897005.98,Paid,2022-09-25,WIRE-000782,BOFA-223344556,109704821.1,30.0
CCN-00783,FUND-AGE-II-CC1,COMM-0130,INV-0166,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,90742537.0,30.0,27222761.1,0.0,27222761.1,Paid,2022-09-25,WIRE-000783,CITI-334455667,63519775.9,30.0
CCN-00784,FUND-AGE-II-CC1,COMM-0139,INV-0036,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,82654222.0,30.0,24796266.6,0.0,24796266.6,Paid,2022-09-25,WIRE-000784,JPMC-445566778,57857955.4,30.0
CCN-00785,FUND-AGE-II-CC1,COMM-0145,INV-0194,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,136635031.0,30.0,40990509.3,0.0,40990509.3,Paid,2022-09-25,WIRE-000785,JPMC-445566778,95644521.7,30.0
CCN-00786,FUND-AGE-II-CC1,COMM-0159,INV-0035,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,267785313.0,30.0,80335593.9,0.0,80335593.9,Paid,2022-09-25,WIRE-000786,CITI-334455667,187449719.1,30.0
CCN-00787,FUND-AGE-II-CC1,COMM-0167,INV-0137,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,32491040.0,30.0,9747312.0,0.0,9747312.0,Paid,2022-09-25,WIRE-000787,BOFA-223344556,22743728.0,30.0
CCN-00788,FUND-AGE-II-CC1,COMM-0168,INV-0155,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,269605841.0,30.0,80881752.3,0.0,80881752.3,Paid,2022-09-25,WIRE-000788,CITI-334455667,188724088.7,30.0
CCN-00789,FUND-AGE-II-CC1,COMM-0173,INV-0148,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,158329744.0,30.0,47498923.2,0.0,47498923.2,Paid,2022-09-25,WIRE-000789,CITI-334455667,110830820.8,30.0
CCN-00790,FUND-AGE-II-CC1,COMM-0177,INV-0106,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,57722281.0,30.0,17316684.3,692667.37,18009351.67,Paid,2022-09-25,WIRE-000790,BOFA-223344556,40405596.7,30.0
CCN-00791,FUND-AGE-II-CC1,COMM-0184,INV-0158,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,214923720.0,30.0,64477116.0,2579084.64,67056200.64,Paid,2022-09-25,WIRE-000791,BOFA-223344556,150446604.0,30.0
CCN-00792,FUND-AGE-II-CC1,COMM-0190,INV-0186,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,107505151.0,30.0,32251545.3,1290061.81,33541607.11,Paid,2022-09-25,WIRE-000792,BOFA-223344556,75253605.7,30.0
CCN-00793,FUND-AGE-II-CC1,COMM-0198,INV-0133,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,211741473.0,30.0,63522441.9,0.0,63522441.9,Paid,2022-09-25,WIRE-000793,CITI-334455667,148219031.1,30.0
CCN-00794,FUND-AGE-II-CC1,COMM-0200,INV-0020,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,145583859.0,30.0,43675157.7,0.0,43675157.7,Paid,2022-09-25,WIRE-000794,BOFA-223344556,101908701.3,30.0
CCN-00795,FUND-AGE-II-CC1,COMM-0208,INV-0123,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,153230188.0,30.0,45969056.4,0.0,45969056.4,Paid,2022-09-25,WIRE-000795,CITI-334455667,107261131.6,30.0
CCN-00796,FUND-AGE-II-CC1,COMM-0221,INV-0093,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,106521382.0,30.0,31956414.6,1278256.58,33234671.18,Paid,2022-09-25,WIRE-000796,CITI-334455667,74564967.4,30.0
CCN-00797,FUND-AGE-II-CC1,COMM-0235,INV-0034,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,13428531.0,30.0,4028559.3,0.0,4028559.3,Paid,2022-09-25,WIRE-000797,CITI-334455667,9399971.7,30.0
CCN-00798,FUND-AGE-II-CC1,COMM-0239,INV-0135,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,273132330.0,30.0,81939699.0,3277587.96,85217286.96,Paid,2022-09-25,WIRE-000798,BOFA-223344556,191192631.0,30.0
CCN-00799,FUND-AGE-II-CC1,COMM-0271,INV-0018,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,137568339.0,30.0,41270501.7,0.0,41270501.7,Paid,2022-09-25,WIRE-000799,BOFA-223344556,96297837.3,30.0
CCN-00800,FUND-AGE-II-CC1,COMM-0275,INV-0197,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,185846576.0,30.0,55753972.8,0.0,55753972.8,Paid,2022-09-25,WIRE-000800,CITI-334455667,130092603.2,30.0
CCN-00801,FUND-AGE-II-CC1,COMM-0290,INV-0197,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,111202521.0,30.0,33360756.3,1334430.25,34695186.55,Paid,2022-09-25,WIRE-000801,CITI-334455667,77841764.7,30.0
CCN-00802,FUND-AGE-II-CC1,COMM-0317,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,166896016.0,30.0,50068804.8,2002752.19,52071556.989999995,Paid,2022-09-25,WIRE-000802,BOFA-223344556,116827211.2,30.0
CCN-00803,FUND-AGE-II-CC1,COMM-0327,INV-0008,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,71546896.0,30.0,21464068.8,858562.75,22322631.55,Paid,2022-09-25,WIRE-000803,CITI-334455667,50082827.2,30.0
CCN-00804,FUND-AGE-II-CC1,COMM-0330,INV-0115,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,65993396.0,30.0,19798018.8,0.0,19798018.8,Paid,2022-09-25,WIRE-000804,JPMC-445566778,46195377.2,30.0
CCN-00805,FUND-AGE-II-CC1,COMM-0345,INV-0063,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,295230040.0,30.0,88569012.0,3542760.48,92111772.48,Paid,2022-09-25,WIRE-000805,CITI-334455667,206661028.0,30.0
CCN-00806,FUND-AGE-II-CC1,COMM-0348,INV-0177,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,141755791.0,30.0,42526737.3,0.0,42526737.3,Paid,2022-09-25,WIRE-000806,JPMC-445566778,99229053.7,30.0
CCN-00807,FUND-AGE-II-CC1,COMM-0349,INV-0024,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,58032561.0,30.0,17409768.3,0.0,17409768.3,Paid,2022-09-25,WIRE-000807,JPMC-445566778,40622792.7,30.0
CCN-00808,FUND-AGE-II-CC1,COMM-0353,INV-0022,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,219427782.0,30.0,65828334.6,2633133.38,68461467.98,Paid,2022-09-25,WIRE-000808,CITI-334455667,153599447.4,30.0
CCN-00809,FUND-AGE-II-CC1,COMM-0354,INV-0097,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,17952295.0,30.0,5385688.5,215427.54,5601116.04,Paid,2022-09-25,WIRE-000809,CITI-334455667,12566606.5,30.0
CCN-00810,FUND-AGE-II-CC1,COMM-0361,INV-0063,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,187830981.0,30.0,56349294.3,2253971.77,58603266.07,Paid,2022-09-25,WIRE-000810,CITI-334455667,131481686.7,30.0
CCN-00811,FUND-AGE-II-CC1,COMM-0368,INV-0085,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,159770632.0,30.0,47931189.6,1917247.58,49848437.18,Paid,2022-09-25,WIRE-000811,JPMC-445566778,111839442.4,30.0
CCN-00812,FUND-AGE-II-CC1,COMM-0371,INV-0067,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,278496084.0,30.0,83548825.2,3341953.01,86890778.21000001,Paid,2022-09-25,WIRE-000812,BOFA-223344556,194947258.8,30.0
CCN-00813,FUND-AGE-II-CC1,COMM-0377,INV-0077,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,231274617.0,30.0,69382385.1,2775295.4,72157680.5,Paid,2022-09-25,WIRE-000813,JPMC-445566778,161892231.9,30.0
CCN-00814,FUND-AGE-II-CC1,COMM-0382,INV-0143,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,66437429.0,30.0,19931228.7,0.0,19931228.7,Paid,2022-09-25,WIRE-000814,JPMC-445566778,46506200.3,30.0
CCN-00815,FUND-AGE-II-CC1,COMM-0384,INV-0097,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,173439584.0,30.0,52031875.2,0.0,52031875.2,Paid,2022-09-25,WIRE-000815,JPMC-445566778,121407708.8,30.0
CCN-00816,FUND-AGE-II-CC1,COMM-0389,INV-0124,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,61112445.0,30.0,18333733.5,0.0,18333733.5,Paid,2022-09-25,WIRE-000816,BOFA-223344556,42778711.5,30.0
CCN-00817,FUND-AGE-II-CC1,COMM-0390,INV-0188,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,233782297.0,30.0,70134689.1,2805387.56,72940076.66,Paid,2022-09-25,WIRE-000817,JPMC-445566778,163647607.9,30.0
CCN-00818,FUND-AGE-II-CC1,COMM-0392,INV-0183,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,6212411.0,30.0,1863723.3,0.0,1863723.3,Paid,2022-09-25,WIRE-000818,JPMC-445566778,4348687.7,30.0
CCN-00819,FUND-AGE-II-CC1,COMM-0394,INV-0027,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,11631677.0,30.0,3489503.1,139580.12,3629083.22,Paid,2022-09-25,WIRE-000819,CITI-334455667,8142173.9,30.0
CCN-00820,FUND-AGE-II-CC1,COMM-0398,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,167062869.0,30.0,50118860.7,2004754.43,52123615.13,Paid,2022-09-25,WIRE-000820,BOFA-223344556,116944008.3,30.0
CCN-00821,FUND-AGE-II-CC1,COMM-0403,INV-0051,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,292236157.0,30.0,87670847.1,0.0,87670847.1,Paid,2022-09-25,WIRE-000821,JPMC-445566778,204565309.9,30.0
CCN-00822,FUND-AGE-II-CC1,COMM-0411,INV-0084,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,238767127.0,30.0,71630138.1,0.0,71630138.1,Paid,2022-09-25,WIRE-000822,JPMC-445566778,167136988.9,30.0
CCN-00823,FUND-AGE-II-CC1,COMM-0416,INV-0084,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,247496800.0,30.0,74249040.0,0.0,74249040.0,Paid,2022-09-25,WIRE-000823,CITI-334455667,173247760.0,30.0
CCN-00824,FUND-AGE-II-CC1,COMM-0424,INV-0001,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,37361003.0,30.0,11208300.9,448332.04,11656632.94,Paid,2022-09-25,WIRE-000824,BOFA-223344556,26152702.1,30.0
CCN-00825,FUND-AGE-II-CC1,COMM-0434,INV-0106,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,14871253.0,30.0,4461375.9,178455.04,4639830.94,Paid,2022-09-25,WIRE-000825,BOFA-223344556,10409877.1,30.0
CCN-00826,FUND-AGE-II-CC1,COMM-0436,INV-0037,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,142156217.0,30.0,42646865.1,1705874.6,44352739.7,Paid,2022-09-25,WIRE-000826,CITI-334455667,99509351.9,30.0
CCN-00827,FUND-AGE-II-CC1,COMM-0439,INV-0117,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,174319764.0,30.0,52295929.2,2091837.17,54387766.370000005,Paid,2022-09-25,WIRE-000827,JPMC-445566778,122023834.8,30.0
CCN-00828,FUND-AGE-II-CC1,COMM-0454,INV-0025,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-09-15,2022-09-25,287074178.0,30.0,86122253.4,3444890.14,89567143.54,Paid,2022-09-25,WIRE-000828,CITI-334455667,200951924.6,30.0
CCN-00829,FUND-AGE-II-CC1,COMM-0457,INV-0081,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,203476549.0,30.0,61042964.7,0.0,61042964.7,Paid,2022-09-25,WIRE-000829,BOFA-223344556,142433584.3,30.0
CCN-00830,FUND-AGE-II-CC1,COMM-0481,INV-0128,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-09-15,2022-09-25,290139371.0,30.0,87041811.3,3481672.45,90523483.75,Paid,2022-09-25,WIRE-000830,BOFA-223344556,203097559.7,30.0
CCN-00831,FUND-AGE-II-CC2,COMM-0001,INV-0001,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,103675791.0,25.0,25918947.75,0.0,25918947.75,Paid,2023-03-25,WIRE-000831,JPMC-445566778,46654105.95,55.00000000000001
CCN-00832,FUND-AGE-II-CC2,COMM-0011,INV-0023,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,252256099.0,25.0,63064024.75,0.0,63064024.75,Paid,2023-03-25,WIRE-000832,JPMC-445566778,113515244.55,55.00000000000001
CCN-00833,FUND-AGE-II-CC2,COMM-0012,INV-0024,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-03-15,2023-03-25,197206268.0,25.0,49301567.0,0.0,49301567.0,Paid,2023-03-25,WIRE-000833,BOFA-223344556,88742820.6,55.00000000000001
CCN-00834,FUND-AGE-II-CC2,COMM-0024,INV-0049,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,489205824.0,25.0,122301456.0,0.0,122301456.0,Paid,2023-03-25,WIRE-000834,BOFA-223344556,220142620.8,55.00000000000001
CCN-00835,FUND-AGE-II-CC2,COMM-0025,INV-0052,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,204379782.0,25.0,51094945.5,0.0,51094945.5,Paid,2023-03-25,WIRE-000835,CITI-334455667,91970901.9,55.00000000000001
CCN-00836,FUND-AGE-II-CC2,COMM-0026,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,59380332.0,25.0,14845083.0,0.0,14845083.0,Paid,2023-03-25,WIRE-000836,CITI-334455667,26721149.4,55.00000000000001
CCN-00837,FUND-AGE-II-CC2,COMM-0027,INV-0055,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,193210943.0,25.0,48302735.75,0.0,48302735.75,Paid,2023-03-25,WIRE-000837,JPMC-445566778,86944924.35,55.00000000000001
CCN-00838,FUND-AGE-II-CC2,COMM-0028,INV-0057,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,484450553.0,25.0,121112638.25,0.0,121112638.25,Paid,2023-03-25,WIRE-000838,CITI-334455667,218002748.85,55.00000000000001
CCN-00839,FUND-AGE-II-CC2,COMM-0030,INV-0060,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-03-15,2023-03-25,225068702.0,25.0,56267175.5,0.0,56267175.5,Paid,2023-03-25,WIRE-000839,BOFA-223344556,101280915.9,55.00000000000001
CCN-00840,FUND-AGE-II-CC2,COMM-0031,INV-0064,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,274072756.0,25.0,68518189.0,0.0,68518189.0,Paid,2023-03-25,WIRE-000840,CITI-334455667,123332740.2,55.00000000000001
CCN-00841,FUND-AGE-II-CC2,COMM-0055,INV-0110,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-03-15,2023-03-25,441866784.0,25.0,110466696.0,0.0,110466696.0,Paid,2023-03-25,WIRE-000841,CITI-334455667,198840052.8,55.00000000000001
CCN-00842,FUND-AGE-II-CC2,COMM-0057,INV-0115,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-03-15,2023-03-25,41045121.0,25.0,10261280.25,0.0,10261280.25,Paid,2023-03-25,WIRE-000842,BOFA-223344556,18470304.45,55.00000000000001
CCN-00843,FUND-AGE-II-CC2,COMM-0093,INV-0053,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,110811319.0,25.0,27702829.75,0.0,27702829.75,Paid,2023-03-25,WIRE-000843,CITI-334455667,49865093.55,55.00000000000001
CCN-00844,FUND-AGE-II-CC2,COMM-0094,INV-0158,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,224011757.0,25.0,56002939.25,0.0,56002939.25,Paid,2023-03-25,WIRE-000844,BOFA-223344556,100805290.65,55.00000000000001
CCN-00845,FUND-AGE-II-CC2,COMM-0095,INV-0061,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-03-15,2023-03-25,209416142.0,25.0,52354035.5,0.0,52354035.5,Paid,2023-03-25,WIRE-000845,CITI-334455667,94237263.9,55.00000000000001
