golden_id,event_type,firm_name,firm_canonical,has_crd,lead_first,lead_last,team_name_current,team_name_prior,street,city,state,zip_
4388,RENAME,Ameriprise Financial Services,ameriprise,True,Paul,Jackson,Jackson & Yang Partners,Jackson Capital Group,455 Highland Pl,San Jose,CA,95101
4389,SPLIT_PARENT,Northgate Investment Partners,northgate,False,Helen,Turner,Turner Asset Management,Turner Asset Management,6214 Broad Rd,Raleigh,NC,27601
4390,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Ashley,Jones,Harris Wealth Management,Harris Wealth Management,7094 Broad Ln,Seattle,WA,98101
4391,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Megan,Morgan,King Portfolio Group,King Portfolio Group,1674 Commerce Ln,Oklahoma City,OK,73101
4392,MEMBER_CHANGE,UBS Financial Services,ubs,True,Joseph,Torres,Nelson Private Wealth Group,Nelson Private Wealth Group,9102 Market Dr,New York,NY,10001
4393,MEMBER_CHANGE,UBS Financial Services,ubs,True,James,Green,Khan Portfolio Group,Khan Portfolio Group,5674 Hill Blvd,Boston,MA,02101
4394,RENAME,Cambridge Investment Research,cambridge_inv,True,Dorothy,Jackson,Jackson & Associates,Jackson Wealth Partners,4766 Adams Pkwy,Memphis,TN,38101
4395,RENAME,Ridgeway Wealth Management,ridgeway,False,Nancy,Campbell,Campbell Advisors,Campbell Family Office,7140 Jefferson Pkwy,Tampa,FL,33601
4396,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Susan,Phillips,Martin Financial Group,Martin Financial Group,368 Madison Ave,Kansas City,MO,64101
4397,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Amanda,Rivera,Huang Family Office,Huang Family Office,9672 Oak Ave,Indianapolis,IN,46201
4398,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,John,Evans,Wang Private Wealth Group,Wang Private Wealth Group,1423 Main Dr,Cleveland,OH,44101
4399,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Helen,Khan,Miller Capital Group,Miller Capital Group,6525 Commerce Pl,Baltimore,MD,21201
4400,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Nancy,King,Smith Institutional Group,Smith Institutional Group,5649 Maple Court,Miami,FL,33101
4401,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Barbara,Parker,Cruz Private Wealth Group,Cruz Private Wealth Group,6397 Commerce Rd,Indianapolis,IN,46201
4402,MEMBER_CHANGE,National Planning Holdings,nph,True,Michael,Reyes,Jackson Wealth Partners,Jackson Wealth Partners,3499 Willow Pkwy,Milwaukee,WI,53201
4403,MEMBER_CHANGE,National Planning Holdings,nph,True,John,Young,King Wealth Management Group,King Wealth Management Group,4658 Spring St,Oklahoma City,OK,73101
4404,RENAME,Summit Peak Advisors,summit_peak,False,Margaret,Flores,Flores & Associates,Flores Wealth Management,3857 Commerce Pl,Denver,CO,80201
4405,SPLIT_PARENT,UBS Financial Services,ubs,True,Thomas,Lee,Lee Family Wealth Group,Lee Family Wealth Group,4430 Washington Court,Milwaukee,WI,53201
4406,RENAME,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Patricia,Chen,Chen Portfolio Group,Chen Family Wealth Group,8899 Highland Blvd,Oklahoma City,OK,73101
4407,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Andrew,Thompson,Davis Investment Partners,Davis Investment Partners,645 Elm Pl,Chicago,IL,60601
4408,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Charles,Hill,Mitchell Private Wealth,Mitchell Private Wealth,8136 Madison Blvd,Las Vegas,NV,89101
4409,RENAME,Meridian Private Wealth,meridian_pw,False,Kenneth,Rivera,Rivera Family Office,Rivera Wealth,6838 Monroe Dr,Cleveland,OH,44101
4410,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Daniel,Flores,Roberts Advisors,Roberts Advisors,6771 Central St,Las Vegas,NV,89101
4411,RENAME,Edward Jones,edward_jones,True,Sarah,Rivera,Rivera & Flores Advisors,Rivera Capital Group,3716 Main Ave,New York,NY,10022
4412,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Sandra,Harris,Zhang Capital,Zhang Capital,7297 Central Pkwy,Las Vegas,NV,89101
4413,SPLIT_PARENT,Woodbury Financial Services,woodbury,True,Jennifer,Garcia,Garcia Portfolio Group,Garcia Portfolio Group,3514 Main Rd,Miami,FL,33101
4414,MERGE_TARGET,Meridian Private Wealth,meridian_pw,False,Karen,Moore,Moore Capital Partners,Moore Capital Partners,7631 Willow Court,Las Vegas,NV,89101
4415,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Jennifer,Chen,Brown Advisors,Brown Advisors,6445 Spring Ln,Dallas,TX,75201
4416,RENAME,UBS Financial Services,ubs,True,Matthew,Stewart,Stewart Private Wealth Group,Stewart Asset Management Group,3632 Hill Rd,Seattle,WA,98101
4417,MEMBER_CHANGE,Edward Jones,edward_jones,True,Susan,Roberts,Martin Asset Management Group,Martin Asset Management Group,8434 Monroe Pkwy,Las Vegas,NV,89101
4418,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Anthony,Brown,White Wealth,White Wealth,8901 Maple Blvd,Jacksonville,FL,32201
4419,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Sarah,Davis,Adams Institutional Group,Adams Institutional Group,7008 Maple Way,Chicago,IL,60601
4420,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Sarah,Evans,Chen Private Wealth Group,Chen Private Wealth Group,7415 River Rd,Washington,DC,20001
4421,RENAME,Ameriprise Financial Services,ameriprise,True,Dorothy,Liu,Liu & Associates,Liu Asset Management Group,2935 Union Ln,San Diego,CA,92101
4422,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Charles,Morgan,Hill Financial Group,Hill Financial Group,8917 Spring St,Miami,FL,33101
4423,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Robert,King,Wang Portfolio Group,Wang Portfolio Group,8101 Commerce Rd,Minneapolis,MN,55401
4424,RENAME,Northgate Investment Partners,northgate,False,Karen,Evans,Evans & Johnson Partners,Evans Investment Partners,4799 Church Dr,Seattle,WA,98101
4425,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Mark,Torres,Collins Private Wealth,Collins Private Wealth,2366 Highland Pl,Jacksonville,FL,32201
4426,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Michael,Wang,Patel Wealth Partners,Patel Wealth Partners,550 Monroe Dr,Raleigh,NC,27601
4427,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Kenneth,Chen,Flores Wealth Advisors,Flores Wealth Advisors,7887 River St,Indianapolis,IN,46201
4428,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Emily,Green,Johnson Capital Partners,Johnson Capital Partners,7001 Jefferson Pl,Phoenix,AZ,85001
4429,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Emily,Green,Adams Capital Group,Adams Capital Group,3372 River Ave,Houston,TX,77001
4430,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Steven,Harris,Morgan Advisory Group,Morgan Advisory Group,3507 Oak Pkwy,Pittsburgh,PA,15201
4431,MEMBER_CHANGE,UBS Financial Services,ubs,True,Andrew,Miller,Diaz Family Wealth Group,Diaz Family Wealth Group,862 Highland Rd,Los Angeles,CA,90001
4432,RENAME,Summit Peak Advisors,summit_peak,False,Margaret,Torres,Torres Wealth,Torres Family Office,5950 Adams Court,Dallas,TX,75201
4433,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Daniel,Wright,Reyes Wealth Partners,Reyes Wealth Partners,5726 Lake Court,Oklahoma City,OK,73101
4434,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Robert,Diaz,Torres Advisors,Torres Advisors,5702 Washington Dr,San Diego,CA,92101
4435,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Barbara,Johnson,Williams Institutional Group,Williams Institutional Group,320 Oak Rd,Kansas City,MO,64101
4436,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Susan,Stewart,Stewart Private Wealth Group,Stewart Private Wealth Group,1249 Oak Dr,Denver,CO,80201
4437,MEMBER_CHANGE,National Planning Holdings,nph,True,Robert,Flores,Lee Asset Management Group,Lee Asset Management Group,1374 Maple Pkwy,St. Louis,MO,63101
4438,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Margaret,Thomas,Gomez Family Wealth Group,Gomez Family Wealth Group,6638 Spring Ave,Phoenix,AZ,85001
4439,MEMBER_CHANGE,Securities America,securities_america,True,Andrew,Hall,Cruz Capital Group,Cruz Capital Group,8331 Park Way,San Francisco,CA,94101
4440,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Daniel,Chen,Jones Wealth Partners,Jones Wealth Partners,5120 Commerce Way,Milwaukee,WI,53201
4441,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Christopher,Martin,Rivera Family Office,Rivera Family Office,8474 Commerce St,San Francisco,CA,94101
4442,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Lisa,Wang,Reyes Wealth Management,Reyes Wealth Management,6843 Lincoln Ln,Boston,MA,02101
4443,SPLIT_PARENT,Highfield Asset Management,highfield,False,Charles,Collins,Collins Wealth Management,Collins Wealth Management,359 Adams Pl,San Diego,CA,92101
4444,RENAME,Hilliard Lyons,hilliard_lyons,True,Betty,Wright,Wright & Associates,Wright Portfolio Group,9703 Willow St,Cleveland,OH,44101
4445,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Christopher,Scott,Jones Investment Partners,Jones Investment Partners,2788 Liberty Dr,Columbus,OH,43201
4446,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Anthony,Reyes,Roberts Family Wealth Group,Roberts Family Wealth Group,3146 Commerce Ln,Seattle,WA,98101
4447,SPLIT_PARENT,Meridian Private Wealth,meridian_pw,False,John,King,King Investment Partners,King Investment Partners,7983 Union Dr,Richmond,VA,23219
4448,RENAME,Securities America,securities_america,True,Sandra,Anderson,Anderson & Gomez Group,Anderson Investment Group,1199 Hill St,Washington,DC,20001
4449,RENAME,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Anthony,Liu,Liu & Associates,Liu Private Wealth Group,8815 Lincoln Ln,Los Angeles,CA,90001
4450,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Betty,Wright,Allen Financial Group,Allen Financial Group,4091 Park Court,Pittsburgh,PA,15201
4451,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Rachel,Brown,Martin Capital Partners,Martin Capital Partners,8297 Spring Blvd,Indianapolis,IN,46201
4452,SPLIT_PARENT,Ameriprise Financial Services,ameriprise,True,Kenneth,Huang,Huang Wealth Partners,Huang Wealth Partners,2200 Main Dr,Nashville,TN,37201
4453,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,William,Anderson,Young Private Wealth Group,Young Private Wealth Group,373 Adams Blvd,Columbus,OH,43201
4454,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Rachel,Wilson,Baker Advisors,Baker Advisors,5954 Maple Court,Baltimore,MD,21201
4455,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Daniel,Rivera,Kim Financial Group,Kim Financial Group,7949 River Ave,Fort Worth,TX,76101
4456,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Lisa,Anderson,Wang Capital Group,Wang Capital Group,1350 Market Dr,New York,NY,10001
4457,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Barbara,Khan,Rivera Capital Group,Rivera Capital Group,3304 Hill Ln,Nashville,TN,37201
4458,MEMBER_CHANGE,Securities America,securities_america,True,Susan,Allen,Scott Advisory Group,Scott Advisory Group,8738 Monroe Court,Louisville,KY,40201
4459,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Amanda,Wilson,Edwards Wealth,Edwards Wealth,8111 Central Pkwy,Nashville,TN,37201
4460,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Susan,Taylor,Khan Portfolio Group,Khan Portfolio Group,1048 Highland Court,Denver,CO,80201
4461,SPLIT_PARENT,Harborview Private Wealth,harborview,False,William,Wang,Wang Capital,Wang Capital,9176 Lincoln Pl,Louisville,KY,40201
4462,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,William,Green,Chen Wealth,Chen Wealth,6273 Jefferson Pl,Richmond,VA,23219
4463,MEMBER_CHANGE,LPL Financial,lpl_financial,True,David,Morris,Mitchell Advisory Group,Mitchell Advisory Group,1690 Highland Dr,Denver,CO,80201
4464,MEMBER_CHANGE,Securities America,securities_america,True,William,Parker,Garcia Wealth Advisors,Garcia Wealth Advisors,772 Adams St,Jacksonville,FL,32201
4465,MEMBER_CHANGE,Securities America,securities_america,True,Paul,Reyes,Lee Wealth Partners,Lee Wealth Partners,6410 Park Rd,San Diego,CA,92101
4466,RENAME,Harborview Private Wealth,harborview,False,Megan,Lee,Lee Family Office,Lee Capital,5207 Washington Ave,St. Louis,MO,63101
4467,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Paul,Adams,Roberts Capital Partners,Roberts Capital Partners,4067 Monroe St,Pittsburgh,PA,15201
4468,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Jessica,King,Anderson Wealth,Anderson Wealth,8537 Spring Blvd,Raleigh,NC,27601
4469,MERGE_SURVIVOR,Highfield Asset Management,highfield,False,Matthew,Young,Young Wealth,Young Wealth,1527 River Ln,Phoenix,AZ,85001
4470,MEMBER_CHANGE,Edward Jones,edward_jones,True,Amanda,Garcia,Garcia Capital Group,Garcia Capital Group,5938 Willow Dr,Chicago,IL,60601
4471,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Patricia,Garcia,White Wealth Management Group,White Wealth Management Group,3209 Oak Rd,Seattle,WA,98101
4472,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Michael,Wright,Adams Wealth Advisors,Adams Wealth Advisors,1540 Union Ave,Chicago,IL,60601
4473,SPLIT_PARENT,Woodbury Financial Services,woodbury,True,Margaret,Torres,Torres Portfolio Group,Torres Portfolio Group,9095 River Pl,Nashville,TN,37201
4474,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,David,Stewart,Stewart Family Wealth Group,Stewart Family Wealth Group,7180 Lake Rd,Nashville,TN,37201
4475,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Barbara,Nelson,Davis Asset Management,Davis Asset Management,3110 Broad Pkwy,Philadelphia,PA,19101
4476,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Paul,Huang,Evans Portfolio Group,Evans Portfolio Group,4472 Spring Blvd,Chicago,IL,60601
4477,RENAME,Cetera Financial Group,cetera,True,Kenneth,Cruz,Cruz Wealth Management Group,Cruz Private Wealth Group,1787 Main Ln,Philadelphia,PA,19101
4478,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Joseph,Patel,Diaz Family Office,Diaz Family Office,1628 Main St,Cleveland,OH,44101
4479,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Nancy,Johnson,Taylor Investment Partners,Taylor Investment Partners,2295 Adams Ave,Memphis,TN,38101
4480,MERGE_TARGET,Securities America,securities_america,True,Charles,Flores,Flores Wealth Advisors,Flores Wealth Advisors,2163 Elm Ave,Minneapolis,MN,55401
4481,SPLIT_PARENT,Hilliard Lyons,hilliard_lyons,True,Betty,Taylor,Taylor Institutional Group,Taylor Institutional Group,6342 Broad Pkwy,Las Vegas,NV,89101
4482,MERGE_TARGET,Raymond James Financial Services,raymond_james,True,John,Campbell,Campbell Advisory Group,Campbell Advisory Group,4539 Commerce Pkwy,Phoenix,AZ,85001
4483,RENAME,Crestwood Family Office,crestwood,False,James,Smith,Smith & Campbell Advisors,Smith Private Wealth,9417 Lake Blvd,Washington,DC,20001
4484,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,William,Morgan,Morris Investment Group,Morris Investment Group,9131 Church Way,Chicago,IL,60601
4485,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Kenneth,Evans,Taylor Capital,Taylor Capital,599 Oak Way,San Francisco,CA,94101
4486,MEMBER_CHANGE,Securities America,securities_america,True,Megan,Thomas,Evans Financial Group,Evans Financial Group,2210 Hill Dr,Boston,MA,02101
4487,SPLIT_PARENT,Ameriprise Financial Services,ameriprise,True,Joseph,Moore,Moore Portfolio Group,Moore Portfolio Group,5828 Maple Rd,Oklahoma City,OK,73101
4488,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Thomas,Roberts,Wright Institutional Group,Wright Institutional Group,8484 Church St,Dallas,TX,75201
4489,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Ashley,Brown,Hill Partners,Hill Partners,6327 Oak Rd,Boston,MA,02101
4490,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,John,Wilson,Patel Investment Group,Patel Investment Group,4395 Main Ln,Washington,DC,20001
4491,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Dorothy,Edwards,Liu Capital Partners,Liu Capital Partners,4417 Jefferson Ln,St. Louis,MO,63101
4492,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Mark,Wright,Collins Portfolio Group,Collins Portfolio Group,481 Hill Ave,Miami,FL,33101
4493,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Michael,Campbell,Rivera Private Wealth,Rivera Private Wealth,7237 Lincoln Rd,Fort Worth,TX,76101
4494,RENAME,UBS Financial Services,ubs,True,Richard,Yang,Yang & Associates,Yang Asset Management Group,5494 Church Pl,Milwaukee,WI,53201
4495,RENAME,Summit Peak Advisors,summit_peak,False,Thomas,White,White Capital,White Asset Management,9256 Commerce Court,Miami,FL,33101
4496,RENAME,Parkside Wealth Strategies,parkside,False,Barbara,Adams,Adams & Williams Advisors,Adams Family Office,5794 Madison Pkwy,Richmond,VA,23219
4497,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Robert,Baker,Jones Advisors,Jones Advisors,6479 Union St,Baltimore,MD,21201
4498,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Richard,Flores,Liu Capital,Liu Capital,9792 Main Ave,Philadelphia,PA,19101
4499,RENAME,Summit Peak Advisors,summit_peak,False,Matthew,Carter,Carter & Associates,Carter Family Office,249 Hill Way,Pittsburgh,PA,15201
4500,RENAME,Robert W. Baird & Co.,rwbaird,True,Ashley,Yang,Yang Capital Group,Yang Private Wealth Group,9560 Broad St,Fort Worth,TX,76101
4501,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Daniel,Nelson,Jackson Capital Group,Jackson Capital Group,2086 Monroe Rd,Cleveland,OH,44101
4502,MEMBER_CHANGE,National Planning Holdings,nph,True,Emily,Mitchell,Reyes Advisory Group,Reyes Advisory Group,9276 Washington Pkwy,Seattle,WA,98101
4503,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Linda,Edwards,Gomez Family Wealth Group,Gomez Family Wealth Group,2099 Hill Way,Portland,OR,97201
4504,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Robert,Moore,Torres Advisors,Torres Advisors,5140 Jefferson Blvd,Boston,MA,02101
4505,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Richard,Edwards,Scott Private Wealth Group,Scott Private Wealth Group,6798 Commerce Dr,Chicago,IL,60601
4506,RENAME,Clearwater Capital Group,clearwater,False,Emily,Wright,Wright & Associates,Wright Advisors,2165 Union Ln,Minneapolis,MN,55401
4507,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,James,Adams,Martin Wealth Advisors,Martin Wealth Advisors,8571 Lincoln Court,Baltimore,MD,21201
4508,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,David,Allen,Nguyen Capital,Nguyen Capital,9815 Washington Pl,Tampa,FL,33601
4509,RENAME,Ridgeway Wealth Management,ridgeway,False,Daniel,Huang,Huang & Associates,Huang Capital,8710 Washington Court,New York,NY,10001
4510,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Ashley,Green,Campbell Advisors,Campbell Advisors,2627 Lake Pl,Fort Worth,TX,76101
4511,MEMBER_CHANGE,UBS Financial Services,ubs,True,Christopher,Khan,Yang Wealth Advisors,Yang Wealth Advisors,8525 Spring Ln,Tampa,FL,33601
4512,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,James,Collins,Cruz Family Office,Cruz Family Office,8045 Madison Way,Miami,FL,33101
4513,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Karen,Morgan,Hill Wealth Partners,Hill Wealth Partners,5407 Central Dr,Raleigh,NC,27601
4514,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Sarah,Edwards,Roberts Capital Group,Roberts Capital Group,9518 Commerce Pl,Dallas,TX,75201
4515,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Barbara,Martin,Scott Institutional Group,Scott Institutional Group,3387 Maple Way,Nashville,TN,37201
4516,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Daniel,Green,Cruz Private Wealth,Cruz Private Wealth,9925 Church Blvd,Miami,FL,33101
4517,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Mark,King,Hall Investment Partners,Hall Investment Partners,8905 Liberty Way,San Francisco,CA,94101
4518,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Andrew,Flores,Collins Institutional Group,Collins Institutional Group,4869 Market Ln,San Jose,CA,95101
4519,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Barbara,Smith,King Private Wealth Group,King Private Wealth Group,2030 Broad Pkwy,Minneapolis,MN,55401
4520,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Anthony,Thompson,Wright Advisory Group,Wright Advisory Group,4494 Broad Ln,Washington,DC,20001
4521,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Lisa,Edwards,Jones Private Wealth,Jones Private Wealth,7240 River Ave,Richmond,VA,23219
4522,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Michael,Brown,Campbell Portfolio Group,Campbell Portfolio Group,7092 Lake St,Chicago,IL,60601
4523,MEMBER_CHANGE,National Planning Holdings,nph,True,Kenneth,Flores,Scott Family Wealth Group,Scott Family Wealth Group,8362 Washington St,San Antonio,TX,78201
4524,RENAME,DA Davidson & Co.,da_davidson,True,Matthew,Chen,Chen & Associates,Chen Wealth Management Group,1506 Monroe Pl,Portland,OR,97201
4525,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Charles,Carter,Anderson Wealth Partners,Anderson Wealth Partners,2468 Elm Court,San Francisco,CA,94101
4526,RENAME,Northgate Investment Partners,northgate,False,Jessica,Patel,Patel & Associates,Patel Advisors,5102 Monroe Pkwy,San Jose,CA,95101
4527,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Robert,Morgan,Flores Wealth Advisors,Flores Wealth Advisors,899 Highland Court,Indianapolis,IN,46201
4528,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Steven,Davis,Garcia Institutional Group,Garcia Institutional Group,8392 Oak Rd,New York,NY,10001
4529,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Joseph,Moore,Thomas Investment Partners,Thomas Investment Partners,9169 Main Ave,Oklahoma City,OK,73101
4530,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Susan,Johnson,Adams Advisors,Adams Advisors,6239 Market Ln,Memphis,TN,38101
4531,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Joseph,Adams,Miller Private Wealth,Miller Private Wealth,5446 Hill Rd,Baltimore,MD,21201
4532,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Nancy,Baker,Scott Advisors,Scott Advisors,9697 Elm Ln,Los Angeles,CA,90001
4533,RENAME,Woodbury Financial Services,woodbury,True,Sandra,Hall,Hall Financial Group,Hall Wealth Partners,6701 Church Blvd,Minneapolis,MN,55401
4534,SPLIT_PARENT,Raymond James Financial Services,raymond_james,True,Michael,Turner,Turner Capital Group,Turner Capital Group,3478 Lincoln Rd,Richmond,VA,23219
4535,MEMBER_CHANGE,National Planning Holdings,nph,True,Jessica,Nguyen,Miller Portfolio Group,Miller Portfolio Group,2609 Liberty Court,Washington,DC,20001
4536,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Richard,King,Stewart Institutional Group,Stewart Institutional Group,2615 Market Pl,Los Angeles,CA,90001
4537,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Kenneth,Garcia,Liu Capital Group,Liu Capital Group,5358 Adams Dr,Boston,MA,02101
4538,SPLIT_PARENT,Stifel Nicolaus & Company,stifel_nicolaus,True,John,Cruz,Cruz Financial Group,Cruz Financial Group,7538 Spring Pl,Boston,MA,02101
4539,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Megan,White,Wang Investment Group,Wang Investment Group,6428 Washington Ln,Indianapolis,IN,46201
4540,RENAME,Edward Jones,edward_jones,True,Megan,Torres,Torres Wealth Management Group,Torres Asset Management Group,7926 Church Court,San Francisco,CA,94101
4541,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Susan,Allen,Smith Financial Group,Smith Financial Group,9294 Broad St,Raleigh,NC,27601
4542,SPLIT_PARENT,Clearwater Capital Group,clearwater,False,Jennifer,Garcia,Garcia Wealth Management,Garcia Wealth Management,9430 Cedar Pkwy,Miami,FL,33101
4543,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Betty,Gomez,Baker Capital Group,Baker Capital Group,6167 Maple Blvd,Portland,OR,97201
4544,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Andrew,Hall,Allen Wealth,Allen Wealth,5126 Broad Blvd,Oklahoma City,OK,73101
4545,MEMBER_CHANGE,Edward Jones,edward_jones,True,Joseph,Stewart,Green Wealth Partners,Green Wealth Partners,8971 Washington Court,Charlotte,NC,28201
4546,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Matthew,Gomez,Parker Portfolio Group,Parker Portfolio Group,7896 Hill Way,Atlanta,GA,30301
4547,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Charles,Jackson,Nguyen Capital Group,Nguyen Capital Group,9641 Oak Way,New York,NY,10022
4548,RENAME,Hilliard Lyons,hilliard_lyons,True,Sarah,Allen,Allen & Associates,Allen Family Wealth Group,4414 Church Dr,Denver,CO,80201
4549,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Paul,Garcia,Mitchell Financial Group,Mitchell Financial Group,8171 Cedar Pl,Baltimore,MD,21201
4550,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Thomas,Martin,Anderson Capital,Anderson Capital,143 Highland Rd,Richmond,VA,23219
4551,RENAME,Meridian Private Wealth,meridian_pw,False,Michael,Hall,Hall & Associates,Hall Family Office,4048 River Ave,Washington,DC,20001
4552,SPLIT_PARENT,Edward Jones,edward_jones,True,Karen,Gomez,Gomez Financial Group,Gomez Financial Group,7745 Cedar St,Chicago,IL,60601
4553,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Rachel,Wright,Wright Institutional Group,Wright Institutional Group,4233 Jefferson Way,Columbus,OH,43201
4554,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Thomas,Morris,Evans Investment Partners,Evans Investment Partners,4038 Union Ave,Indianapolis,IN,46201
4555,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Matthew,Nguyen,Baker Capital,Baker Capital,2933 Willow Pl,Kansas City,MO,64101
