transaction_id,posting_date,trade_date,settle_date,trade_month,trade_year,account_id,account_number,account_type,social_code,fund_id,fund_name,fund_type,fund_code,transfer_agent,source_code,tran_type,tran_code,tran_suffix,trade_type,trade_class,share_class,cusip,isin,product_code,gross_amount,net_amount,total_shares,nav_per_share,dealer_comm_amount,under_comm_amount,disc_cat_code,drip_election,tender_window_flag,dist_frequency,tender_pct_limit,firm_id,office_id,rep_id,broker_id,broker_name,platform_code,nscc_or_direct,nscc_control_nbr,tran_description
5000000005417527143,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00272,00099480665,IRA,703,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,I,00827B200,US00827B200,ADCRE,522790.47,522790.47,46457.0496,11.2532,0.0,0.0,99,Y,N,QUARTERLY,5,0000VSR001,36497,9792,VSR,VSR Financial,VSRF,NSCC,27885956934,New account purchase / initial subscription
5000000005417673527,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00239,00095437118,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827B200,US00827B200,ADCRE,49885.88,49885.88,4433.0395,11.2532,0.0,0.0,99,Y,N,QUARTERLY,5,0000CAI001,57943,7606,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000005418458232,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00139,00092948178,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,29365.83,27677.3,2609.5537,11.2532,1468.29,220.24,01,N,N,QUARTERLY,5,0000MOR001,22739,4846,MS,Morgan Stanley,MSSB,NSCC,61668339362,Additional purchase into existing account
5000000005419135220,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00124,00094020853,JOINT,702,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,63289.09,63289.09,5405.3046,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,32280,3868,MS,Morgan Stanley,MSSB,NSCC,45493378646,Additional purchase into existing account
5000000005419664886,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00349,00099309978,JOINT,702,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,A,00827D101,US00827D101,ADPEC,3066.83,3066.83,295.3447,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000RAJ001,82053,9369,RJ,Raymond James,RJFS,NSCC,46717196145,Cash distribution payment to investor
5000000005419879856,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00018,00093710343,TRUST,705,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,A,00827C101,US00827C101,ADREF,28595.25,26951.03,2259.6724,12.6546,1429.76,214.46,01,Y,N,MONTHLY,5,0000CAI001,80697,9689,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000005420089778,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00475,00096777230,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_DEATH,003,006,A,R,A,00827C101,US00827C101,ADREF,46781.43,46781.43,3696.7925,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000LPL001,50906,3112,LPL,LPL Financial LLC,LPLF,NSCC,66561779339,Redemption due to death/disability hardship
5000000005420851430,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00203,00096784825,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,A,00827B101,US00827B101,ADCRE,3633.61,3597.27,322.8957,11.2532,36.34,0.0,01,N,N,QUARTERLY,5,0000RAJ001,41604,2698,RJ,Raymond James,RJFS,NSCC,54523477538,Distribution reinvestment
5000000005421157357,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00160,00096183902,CORPORATE,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,A,00827D101,US00827D101,ADPEC,692.49,692.49,66.6888,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000CNT001,54541,6751,CNTS,Centaurus Financial,CNTS,NSCC,42579656614,Cash distribution payment to investor
5000000005421748959,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00338,00094094587,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,EXCH_IN,004,006,A,N,A,00827E101,US00827E101,ADPE,59209.61,55805.06,5056.8902,11.7087,2960.48,444.07,01,Y,N,QUARTERLY,5,0000CAI001,34430,8080,CAIS,CAIS,CAIS,DIRECT,,Exchange in from another share class / fund
5000000005422161261,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00029,00091247595,PENSION,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827B101,US00827B101,ADCRE,8783.05,8278.03,780.4935,11.2532,439.15,65.87,01,Y,N,QUARTERLY,5,0000ICA001,22224,4872,ICAP,iCapital,ICAP,DIRECT,,New account purchase / initial subscription
5000000005422903678,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00344,00099570219,INDIVIDUAL,701,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,XFER_OUT,007,006,A,R,A,00827C101,US00827C101,ADREF,19353.35,19353.35,1529.353,12.6546,0.0,0.0,99,N,N,MONTHLY,5,0000RAJ001,60916,7852,RJ,Raymond James,RJFS,NSCC,64723310844,Account transfer out (ACATS/direct)
5000000005423500263,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00425,00096880098,IRA,703,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,DIST_CASH,030,006,A,A,A,00827C101,US00827C101,ADREF,3734.13,3734.13,295.0808,12.6546,0.0,0.0,99,N,N,MONTHLY,5,0000LPL001,43640,2770,LPL,LPL Financial LLC,LPLF,NSCC,48804141602,Cash distribution payment to investor
5000000005424240646,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00343,00093247270,PENSION,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827D200,US00827D200,ADPEC,38625.47,38625.47,3719.746,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000VSR001,51049,2931,VSR,VSR Financial,VSRF,NSCC,27396578471,Additional purchase into existing account
5000000005425021375,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00439,00098990355,PENSION,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,43299.42,43299.42,3698.0553,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000CET001,49171,2293,CETA,Cetera Advisors,CETA,NSCC,99154257186,Additional purchase into existing account
5000000005425905951,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00188,00093198638,TRUST,705,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,W,00827B309,US00827B309,ADCRE,150180.39,150180.39,13345.5719,11.2532,0.0,0.0,99,Y,N,QUARTERLY,5,0000CNT001,88282,7172,CNTS,Centaurus Financial,CNTS,NSCC,87663932477,New account purchase / initial subscription
5000000005426518999,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00023,00094860684,JOINT,702,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,DIST_CASH,030,006,A,A,A,00827C101,US00827C101,ADREF,3800.03,3800.03,300.2884,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000MER001,87128,4608,MER,Merrill Lynch,MLCO,NSCC,36908759834,Cash distribution payment to investor
5000000005426794066,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00239,00095437118,INDIVIDUAL,701,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,I,00827B200,US00827B200,ADCRE,43410.2,43410.2,3857.5872,11.2532,0.0,0.0,99,Y,N,QUARTERLY,5,0000CAI001,57943,7606,CAIS,CAIS,CAIS,DIRECT,,Account transfer out (ACATS/direct)
5000000005427240252,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00317,00097845845,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,REDM_DEATH,003,006,A,R,I,00827E200,US00827E200,ADPE,33181.62,33181.62,2833.9286,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,23538,1430,MS,Morgan Stanley,MSSB,NSCC,18069030121,Redemption due to death/disability hardship
5000000005427813268,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00006,00095918715,ROTH_IRA,704,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,I,00827B200,US00827B200,ADCRE,1067.64,1067.64,94.8743,11.2532,0.0,0.0,99,N,N,QUARTERLY,5,0000VSR001,92397,6925,VSR,VSR Financial,VSRF,NSCC,40787944276,Cash distribution payment to investor
5000000005428329543,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00419,00097636992,TRUST,705,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,19497.58,18376.47,1877.6741,10.3839,974.88,146.23,01,Y,N,QUARTERLY,5,0000SII001,86810,2655,SII,SII Investments,SIII,NSCC,47593888330,Additional purchase into existing account
5000000005428737935,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00342,00096905327,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,DRIP,071,023,A,A,I,00827E200,US00827E200,ADPE,1379.18,1379.18,117.791,11.7087,0.0,0.0,99,N,N,QUARTERLY,5,0000SCH001,70012,3826,SCHW,Schwab,SCHW,NSCC,11706060995,Distribution reinvestment
5000000005429459911,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00276,00092010921,INDIVIDUAL,701,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_SYSTEMATIC,003,023,A,R,A,00827C101,US00827C101,ADREF,43680.06,43680.06,3451.714,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000MER001,19046,8734,MER,Merrill Lynch,MLCO,NSCC,87674602328,Systematic withdrawal plan
5000000005429755088,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00017,00099517485,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_SYSTEMATIC,003,023,A,R,I,00827C200,US00827C200,ADREF,16351.18,16351.18,1292.1135,12.6546,0.0,0.0,99,N,N,MONTHLY,5,0000LPL001,23947,5889,LPL,LPL Financial LLC,LPLF,NSCC,32485525848,Systematic withdrawal plan
5000000005430652542,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00345,00093906397,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_IN,006,006,A,N,I,00827E200,US00827E200,ADPE,41021.67,41021.67,3503.5205,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000MOR001,82733,3733,MS,Morgan Stanley,MSSB,NSCC,21189257750,Account transfer in (ACATS/direct)
5000000005431105686,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00060,00099294272,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,EXCH_OUT,005,006,A,R,W,00827C309,US00827C309,ADREF,4308.35,4308.35,340.4572,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000SCH001,62383,4997,SCHW,Schwab,SCHW,NSCC,80829959785,Exchange out to another share class / fund
5000000005432040893,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00059,00098971465,JOINT,702,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,XFER_OUT,007,006,A,R,A,00827C101,US00827C101,ADREF,9395.43,9395.43,742.4518,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000OSA001,90120,2193,OSAIC,Osaic Wealth,OSAI,NSCC,33425203416,Account transfer out (ACATS/direct)
5000000005432446206,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00496,00097457158,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,DRIP,071,023,A,A,I,00827C200,US00827C200,ADREF,2929.51,2929.51,231.4976,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000CET001,29484,1894,CETA,Cetera Advisors,CETA,NSCC,93345649567,Distribution reinvestment
5000000005433435489,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00484,00097004931,PENSION,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,I,00827D200,US00827D200,ADPEC,741.1,741.1,71.3701,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000UBS001,63707,5839,UBS,UBS Financial,UBSW,NSCC,27806219981,Cash distribution payment to investor
5000000005434108306,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00311,00093347981,TRUST,705,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,XFER_IN,006,006,A,N,I,00827D200,US00827D200,ADPEC,15061.18,15061.18,1450.4358,10.3839,0.0,0.0,99,N,N,QUARTERLY,5,0000CNT001,20279,9204,CNTS,Centaurus Financial,CNTS,NSCC,41560068541,Account transfer in (ACATS/direct)
5000000005435037355,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00132,00097121355,INDIVIDUAL,701,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,I,00827D200,US00827D200,ADPEC,399.91,399.91,38.5125,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000CET001,27224,2476,CETA,Cetera Advisors,CETA,NSCC,54852687255,Cash distribution payment to investor
5000000005435228202,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00441,00094233407,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,A,00827C101,US00827C101,ADREF,48362.28,45581.45,3821.7154,12.6546,2418.11,362.72,01,Y,N,MONTHLY,5,0000OSA001,26539,1699,OSAIC,Osaic Wealth,OSAI,NSCC,65529136790,Additional purchase into existing account
5000000005436040852,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00251,00098711874,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_IN,006,006,A,N,A,00827E101,US00827E101,ADPE,41116.23,38752.05,3511.5965,11.7087,2055.81,308.37,01,N,N,QUARTERLY,5,0000ICA001,79878,6608,ICAP,iCapital,ICAP,DIRECT,,Account transfer in (ACATS/direct)
5000000005436387847,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00249,00094420734,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_SYSTEMATIC,003,023,A,R,I,00827C200,US00827C200,ADREF,8413.91,8413.91,664.8894,12.6546,0.0,0.0,99,N,N,MONTHLY,5,0000LPL001,63788,9221,LPL,LPL Financial LLC,LPLF,NSCC,82233867276,Systematic withdrawal plan
5000000005437074657,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00224,00092237331,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,EXCH_OUT,005,006,A,R,I,00827E200,US00827E200,ADPE,21928.01,21928.01,1872.7963,11.7087,0.0,0.0,99,N,N,QUARTERLY,5,0000VSR001,26426,6194,VSR,VSR Financial,VSRF,NSCC,89455396577,Exchange out to another share class / fund
5000000005437224622,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00111,00093583206,PENSION,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,I,00827B200,US00827B200,ADCRE,1212.75,1212.75,107.7693,11.2532,0.0,0.0,99,N,N,QUARTERLY,5,0000UBS001,75323,5781,UBS,UBS Financial,UBSW,NSCC,51501807310,Distribution reinvestment
5000000005437860700,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00264,00094123902,JOINT,702,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_NEW,001,006,A,N,W,00827E309,US00827E309,ADPE,120485.72,120485.72,10290.273,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000FID001,11846,6523,FIDO,Fidelity,FMCO,NSCC,75259910916,New account purchase / initial subscription
5000000005438329466,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00112,00095089126,IRA,703,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,EXCH_IN,004,006,A,N,I,00827E200,US00827E200,ADPE,39844.17,39844.17,3402.9542,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000VSR001,69871,3369,VSR,VSR Financial,VSRF,NSCC,25614395090,Exchange in from another share class / fund
5000000005438977292,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00427,00094784650,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_IN,006,006,A,N,A,00827E101,US00827E101,ADPE,63817.32,60147.82,5450.4189,11.7087,3190.87,478.63,01,Y,N,QUARTERLY,5,0000FID001,31319,8393,FIDO,Fidelity,FMCO,NSCC,67505580739,Account transfer in (ACATS/direct)
5000000005439645719,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00208,00097174337,CORPORATE,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,XFER_OUT,007,006,A,R,A,00827D101,US00827D101,ADPEC,19435.89,19435.89,1871.7332,10.3839,0.0,0.0,99,N,N,QUARTERLY,5,0000SII001,67272,7553,SII,SII Investments,SIII,NSCC,12223359907,Account transfer out (ACATS/direct)
5000000005440183058,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00484,00097004931,PENSION,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827D200,US00827D200,ADPEC,3190.88,3190.88,307.2911,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000UBS001,63707,5839,UBS,UBS Financial,UBSW,NSCC,59773694520,Additional purchase into existing account
5000000005440478529,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00172,00092281433,IRA,703,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_ADD,002,006,A,N,A,00827C101,US00827C101,ADREF,24619.58,23203.95,1945.5044,12.6546,1230.98,184.65,01,N,N,MONTHLY,5,0000VSR001,76910,2868,VSR,VSR Financial,VSRF,NSCC,14403390317,Additional purchase into existing account
5000000005441224360,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00416,00099228157,PENSION,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_SYSTEMATIC,003,023,A,R,I,00827C200,US00827C200,ADREF,24484.63,24484.63,1934.8403,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000UBS001,14975,2478,UBS,UBS Financial,UBSW,NSCC,11565926593,Systematic withdrawal plan
5000000005441817546,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00104,00098312936,ROTH_IRA,704,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,A,00827D101,US00827D101,ADPEC,3475.02,3440.27,334.6546,10.3839,34.75,0.0,01,Y,N,QUARTERLY,5,0000CET001,93202,9056,CETA,Cetera Advisors,CETA,NSCC,44427412077,Distribution reinvestment
5000000005442080482,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00448,00096084418,IRA,703,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_NEW,001,006,A,N,A,00827D101,US00827D101,ADPEC,2772.04,2612.65,266.9556,10.3839,138.6,20.79,01,Y,N,QUARTERLY,5,0000ICA001,50756,5593,ICAP,iCapital,ICAP,DIRECT,,New account purchase / initial subscription
5000000005442655071,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00287,00098944327,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,DIST_CASH,030,006,A,A,A,00827C101,US00827C101,ADREF,226.49,226.49,17.8978,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000SCH001,41584,4692,SCHW,Schwab,SCHW,NSCC,43907835559,Cash distribution payment to investor
5000000005442903982,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00411,00099428760,PENSION,798,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,XFER_IN,006,006,A,N,A,00827E101,US00827E101,ADPE,9612.56,9059.84,820.9759,11.7087,480.63,72.09,01,Y,N,QUARTERLY,5,0000CAI001,52153,7363,CAIS,CAIS,CAIS,DIRECT,,Account transfer in (ACATS/direct)
5000000005443306689,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00350,00097154919,INDIVIDUAL,701,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,DIST_CASH,030,006,A,A,I,00827D200,US00827D200,ADPEC,601.73,601.73,57.9484,10.3839,0.0,0.0,99,N,N,QUARTERLY,5,0000NPC001,81046,1681,NPC,National Planning Corp,NATL,NSCC,77879708167,Cash distribution payment to investor
5000000005444013588,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00231,00099102469,CORPORATE,798,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,W,00827D309,US00827D309,ADPEC,82577.78,82577.78,7952.4822,10.3839,0.0,0.0,99,Y,N,QUARTERLY,5,0000CNT001,42096,7653,CNTS,Centaurus Financial,CNTS,NSCC,42507491822,Additional purchase into existing account
5000000005444872538,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00090,00096071208,JOINT,702,AMCPCI,AMC Private Credit Interval Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827D101,US00827D101,ADPEC,63455.09,59806.43,6110.9111,10.3839,3172.75,475.91,01,Y,N,QUARTERLY,5,0000SII001,11854,9751,SII,SII Investments,SIII,NSCC,68777652304,Additional purchase into existing account
5000000005445245198,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00361,00095757902,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,DIST_CASH,030,006,A,A,I,00827C200,US00827C200,ADREF,2541.35,2541.35,200.8242,12.6546,0.0,0.0,99,N,N,MONTHLY,5,0000UBS001,54270,9967,UBS,UBS Financial,UBSW,NSCC,55400285792,Cash distribution payment to investor
5000000005445985609,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00081,00095531230,ROTH_IRA,704,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,PURCH_NEW,001,006,A,N,W,00827C309,US00827C309,ADREF,261904.33,261904.33,20696.3737,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000MOR001,90728,9817,MS,Morgan Stanley,MSSB,NSCC,30942243845,New account purchase / initial subscription
5000000005446883421,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00127,00096018975,JOINT,702,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,I,00827B200,US00827B200,ADCRE,73164.51,73164.51,6501.6626,11.2532,0.0,0.0,99,N,N,QUARTERLY,5,0000CAI001,93746,7951,CAIS,CAIS,CAIS,DIRECT,,Additional purchase into existing account
5000000005447749890,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00127,00096018975,JOINT,702,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,DRIP,071,023,A,A,I,00827B200,US00827B200,ADCRE,4702.45,4702.45,417.8767,11.2532,0.0,0.0,99,N,N,QUARTERLY,5,0000CAI001,93746,7951,CAIS,CAIS,CAIS,DIRECT,,Distribution reinvestment
5000000005447998063,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00294,00098876742,IRA,703,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_ADD,002,006,A,N,I,00827E200,US00827E200,ADPE,87343.19,87343.19,7459.683,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000RAJ001,51973,4328,RJ,Raymond James,RJFS,NSCC,37963500835,Additional purchase into existing account
5000000005448280369,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00386,00091043092,CORPORATE,798,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,PURCH_ADD,002,006,A,N,A,00827B101,US00827B101,ADCRE,31628.14,29809.52,2810.5908,11.2532,1581.41,237.21,01,Y,N,QUARTERLY,5,0000CET001,15772,1201,CETA,Cetera Advisors,CETA,NSCC,77340991478,Additional purchase into existing account
5000000005449249649,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00409,00092471723,ROTH_IRA,704,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,PURCH_NEW,001,006,A,N,I,00827E200,US00827E200,ADPE,1841455.55,1841455.55,157272.4171,11.7087,0.0,0.0,99,Y,N,QUARTERLY,5,0000RAJ001,46670,7275,RJ,Raymond James,RJFS,NSCC,95865565009,New account purchase / initial subscription
5000000005450049128,2024-01-15,2024-01-15,2024-01-18,1,2024,ACCT00177,00091954456,INDIVIDUAL,701,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_SYSTEMATIC,003,023,A,R,I,00827C200,US00827C200,ADREF,31715.93,31715.93,2506.2768,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000CAI001,58331,5703,CAIS,CAIS,CAIS,DIRECT,,Systematic withdrawal plan
5000000005450175819,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00214,00098351320,JOINT,702,AMCECF,AMC Evergreen Credit Fund,INTERVAL,4475,DST,DIR,XFER_IN,006,006,A,N,A,00827B101,US00827B101,ADCRE,92096.67,86801.11,8184.0428,11.2532,4604.83,690.73,01,Y,N,QUARTERLY,5,0000CET001,14561,3068,CETA,Cetera Advisors,CETA,NSCC,81574742859,Account transfer in (ACATS/direct)
5000000005450836031,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00302,00095609384,TRUST,705,AMCMSA,AMC Multi-Strategy Alts Fund,TENDER_OFFER,4408,DST,DIR,DRIP,071,023,A,A,A,00827E101,US00827E101,ADPE,4007.16,3967.09,342.2378,11.7087,40.07,0.0,01,Y,N,QUARTERLY,5,0000LPL001,80220,5697,LPL,LPL Financial LLC,LPLF,NSCC,91736715277,Distribution reinvestment
5000000005451591360,2024-01-15,2024-01-15,2024-01-16,1,2024,ACCT00288,00097923579,CORPORATE,798,AMCRAI,AMC Real Assets Income Fund,NT_REIT,4411,DST,DIR,REDM_DEATH,003,006,A,R,I,00827C200,US00827C200,ADREF,36329.63,36329.63,2870.8636,12.6546,0.0,0.0,99,Y,N,MONTHLY,5,0000SII001,64592,9683,SII,SII Investments,SIII,NSCC,11128603355,Redemption due to death/disability hardship
