golden_team_id,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,city,state,zip,address,aum_millions,num_members
GT0003451,The Lee Wealth Solutions Group,Morgan Stanley,7898744,Kevin,Lee,klee@morgstan.com,662-437-8194,Charlotte,NC,28201,"2790 Sunset St, Suite 1077, Charlotte, NC, 28201",70.3,3
GT0003452,Gonzales Wealth Partners,Dynasty Financial Partners,4273698,Joseph,Gonzales,jgonzales@dynapart.com,383-260-7135,Milwaukee,WI,53201,"18 Jefferson Rd, Suite 3760, Milwaukee, WI, 53201",220.0,6
GT0003453,Ross Wealth Advisors,Wells Fargo Advisors,6892788,Edward,Ross,eross@wellfargad.com,329-422-7503,Richmond,VA,23220,"4097 Financial Ln, Suite 3808, Richmond, VA, 23220",94.6,2
GT0003454,Jones Wealth Management Group,Edward Jones,7776506,Amanda,Jones,ajones@edwajone.com,964-234-5873,Indianapolis,IN,46201,"959 Jefferson Blvd, Suite 863, Indianapolis, IN, 46201",217.2,2
GT0003455,Campbell Private Client Group,Wells Fargo Advisors,4000316,Deborah,Campbell,dcampbell@wellfargad.com,790-617-1449,St. Louis,MO,63101,"5527 Market Way, Suite 430, St. Louis, MO, 63101",559.2,4
GT0003456,The Ramirez Financial Advisory Group,Ameriprise Financial,9309131,Sandra,Ramirez,sramirez@amer.com,247-493-4555,Los Angeles,CA,90001,"1289 Oak Pl, Suite 779, Los Angeles, CA, 90001",557.0,3
GT0003457,Morgan Financial Group,Ameriprise Financial,9164434,Susan,Morgan,smorgan@amer.com,500-368-9859,Columbus,OH,43201,"6513 Oak Ave, Suite 1705, Columbus, OH, 43201",41.1,5
GT0003458,The Cox Private Wealth Group,Mesirow Financial,2741997,Margaret,Cox,mcox@mesi.com,265-411-1542,Dallas,TX,75201,"5736 Elm Blvd, Dallas, TX, 75201",110.9,6
GT0003459,The Campbell Financial Advisory Group,Edward Jones,5807066,Mark,Campbell,mcampbell@edwajone.com,736-230-7513,Baltimore,MD,21201,"3968 Liberty Blvd, Suite 2353, Baltimore, MD, 21201",170.6,6
GT0003460,The Peterson Capital Group,Ameriprise Financial,2839528,Ronald,Peterson,rpeterson@amer.com,930-373-7850,Charlotte,NC,28201,"1718 Madison Rd, Suite 1373, Charlotte, NC, 28201",248.2,3
GT0003461,Kelly Private Wealth Group,RBC Wealth Management,5996836,Ryan,Kelly,rkelly@rbc.com,886-590-2268,Los Angeles,CA,90025,"6317 Capital St, Suite 2841, Los Angeles, CA, 90025",1329.2,5
GT0003462,Miller Financial Group,Raymond James,5421428,William,Miller,wmiller@raymjame.com,500-284-1729,Tampa,FL,33601,"4345 Washington Pl, Suite 235, Tampa, FL, 33601",1563.4,3
GT0003463,The Perry Family Wealth Group,Oppenheimer & Co,3824895,Lisa,Perry,lperry@oppe.com,443-661-4061,Cleveland,OH,44101,"4493 Madison Ln, Cleveland, OH, 44101",702.3,5
GT0003464,Nguyen Asset Management Group,Steward Partners,2426527,James,Nguyen,jnguyen@stewpart.com,799-807-1513,Chicago,IL,60614,"6629 River Way, Chicago, IL, 60614",262.5,3
GT0003465,The White Family Wealth Group,Piper Sandler,6650319,Rebecca,White,rwhite@pipesand.com,316-384-6695,Dallas,TX,75201,"9876 Elm Pl, Suite 2482, Dallas, TX, 75201",841.8,2
GT0003466,The Price Financial Advisory Group,Stifel Financial,3382903,Ronald,Price,rprice@stif.com,556-452-9950,Boston,MA,02101,"4215 Pine Ct, Suite 3338, Boston, MA, 02101",468.0,5
GT0003467,Roberts Family Wealth Group,UBS Financial Services,5334456,Angela,Roberts,aroberts@ubs.com,572-733-9527,Tampa,FL,33601,"3860 Jefferson Way, Suite 2497, Tampa, FL, 33601",180.4,6
GT0003468,The Walker Wealth Management Group,Stifel Financial,8917240,Anthony,Walker,awalker@stif.com,723-423-7428,Miami,FL,33101,"1842 Sunset Blvd, Miami, FL, 33101",128.5,5
GT0003469,The Evans Wealth Advisors,Piper Sandler,7194486,Linda,Evans,levans@pipesand.com,627-543-4908,Richmond,VA,23220,"834 Main St, Suite 686, Richmond, VA, 23220",891.1,5
GT0003470,Johnson Private Wealth Group,HighTower,5712945,George,Johnson,gjohnson@high.com,681-205-3545,New York,NY,10017,"9181 Oak Dr, New York, NY, 10017",153.0,5
GT0003471,The Lopez Financial Advisory Group,Ameriprise Financial,3961924,Amanda,Lopez,alopez@amer.com,710-782-4730,Seattle,WA,98101,"9483 Elm Blvd, Seattle, WA, 98101",341.2,6
GT0003472,Scott Wealth Partners,Dynasty Financial Partners,9367568,Lisa,Scott,lscott@dynapart.com,626-959-3063,San Francisco,CA,94101,"4037 Park Way, San Francisco, CA, 94101",96.3,6
GT0003473,Jackson Wealth Management Group,Stifel Financial,6798616,Anthony,Jackson,ajackson@stif.com,826-714-2717,Atlanta,GA,30301,"6824 Pine Ct, Suite 3374, Atlanta, GA, 30301",376.4,6
GT0003474,The Alexander Financial Group,Merrill Lynch,1325695,Melissa,Alexander,malexander@merrlync.com,839-412-4786,Philadelphia,PA,19101,"6456 Elm Pl, Suite 1200, Philadelphia, PA, 19101",61.7,4
GT0003475,Taylor Family Wealth Group,Edward Jones,4901866,Kevin,Taylor,ktaylor@edwajone.com,337-906-8935,Louisville,KY,40201,"2941 Elm Blvd, Suite 1391, Louisville, KY, 40201",228.8,4
GT0003476,The Jackson Wealth Management Group,Baird,4147352,Donald,Jackson,djackson@bair.com,390-780-8251,Detroit,MI,48201,"4156 Sunset Ave, Suite 2824, Detroit, MI, 48201",804.9,5
GT0003477,The Flores Capital Group,UBS Financial Services,5968956,Kevin,Flores,kflores@ubs.com,807-532-2740,Richmond,VA,23220,"3683 Washington Way, Suite 3055, Richmond, VA, 23220",46.1,2
GT0003478,Gonzales Wealth Solutions Group,Baird,3498812,Amy,Gonzales,agonzales@bair.com,856-788-7653,St. Louis,MO,63101,"6474 Hill Pl, Suite 2886, St. Louis, MO, 63101",836.2,2
GT0003479,The Hernandez Financial Advisory Group,LPL Financial,2991122,Jennifer,Hernandez,jhernandez@lpl.com,796-926-2429,Baltimore,MD,21201,"8804 Lake Way, Suite 1594, Baltimore, MD, 21201",736.3,2
GT0003480,Turner Capital Group,LPL Financial,7345439,Carol,Turner,cturner@lpl.com,669-955-7889,Chicago,IL,60601,"5910 Sunset Ave, Chicago, IL, 60601",1238.9,6
GT0003481,Turner Family Wealth Group,Dynasty Financial Partners,7345793,Edward,Turner,eturner@dynapart.com,481-513-6692,Los Angeles,CA,90025,"1707 Hill Dr, Suite 118, Los Angeles, CA, 90025",235.5,4
GT0003482,Patterson Financial Advisory Group,Ameriprise Financial,2737903,Matthew,Patterson,mpatterson@amer.com,628-359-8042,Louisville,KY,40201,"3237 Maple Pl, Suite 3229, Louisville, KY, 40201",127.4,4
GT0003483,The Wright Financial Advisory Group,Raymond James,3200997,Dorothy,Wright,dwright@raymjame.com,861-310-8857,Houston,TX,77001,"3143 Market Ave, Houston, TX, 77001",761.5,6
GT0003484,The Robinson Family Wealth Group,Ameriprise Financial,8611845,John,Robinson,jrobinson@amer.com,534-303-1512,Houston,TX,77001,"2895 Financial Rd, Suite 3084, Houston, TX, 77001",59.7,6
GT0003485,The Johnson Private Client Group,Hightower Advisors,6006669,Kenneth,Johnson,kjohnson@highadvi.com,521-412-6285,Phoenix,AZ,85001,"1435 Washington Rd, Phoenix, AZ, 85001",321.2,3
GT0003486,The Washington Private Wealth Group,Stifel Financial,2306084,Sandra,Washington,swashington@stif.com,819-889-2056,Las Vegas,NV,89101,"6238 Park Dr, Las Vegas, NV, 89101",396.5,4
GT0003487,Ross Private Client Group,UBS Financial Services,9487745,Jeffrey,Ross,jross@ubs.com,370-531-5959,Philadelphia,PA,19101,"1766 Broadway Way, Suite 676, Philadelphia, PA, 19101",423.3,3
GT0003488,Phillips Financial Advisory Group,Steward Partners,1697175,Robert,Phillips,rphillips@stewpart.com,377-724-5974,Cleveland,OH,44101,"5679 Lincoln Ave, Cleveland, OH, 44101",131.8,5
GT0003489,The Patterson Asset Management Group,Wells Fargo Advisors,5921380,Jessica,Patterson,jpatterson@wellfargad.com,811-819-4202,Portland,OR,97201,"1750 Hill Rd, Suite 1813, Portland, OR, 97201",233.5,4
GT0003490,Sanchez Advisory Group,LPL Financial,4741935,Richard,Sanchez,rsanchez@lpl.com,624-677-5764,Dallas,TX,75201,"6325 Pine Way, Suite 3483, Dallas, TX, 75201",77.4,2
GT0003491,Wright Private Wealth Group,RBC Wealth Management,4974956,Kenneth,Wright,kwright@rbc.com,591-680-2281,New York,NY,10017,"2082 Broadway Ln, Suite 1810, New York, NY, 10017",41.5,6
GT0003492,The Mitchell Asset Management Group,RBC Wealth Management,2812228,Donna,Mitchell,dmitchell@rbc.com,664-741-5957,Atlanta,GA,30301,"7 Madison Pl, Suite 2533, Atlanta, GA, 30301",292.3,5
GT0003493,The Jackson Investment Group,Morgan Stanley,2093600,Jeffrey,Jackson,jjackson@morgstan.com,830-974-2732,Hartford,CT,06101,"6178 Lincoln Ct, Hartford, CT, 06101",54.8,5
GT0003494,Bryant Capital Group,Steward Partners,5336695,Kenneth,Bryant,kbryant@stewpart.com,214-997-2917,Indianapolis,IN,46201,"9954 Cedar Rd, Suite 3692, Indianapolis, IN, 46201",494.5,2
GT0003495,The Nelson Asset Management Group,Baird,2882311,Jeffrey,Nelson,jnelson@bair.com,502-922-4833,Philadelphia,PA,19101,"8872 Lake St, Suite 3675, Philadelphia, PA, 19101",158.7,5
GT0003496,Carter Wealth Partners,Rockefeller Capital Management,8382095,Thomas,Carter,tcarter@rockcapi.com,628-803-1940,Pittsburgh,PA,15201,"9534 Hill Ave, Suite 1557, Pittsburgh, PA, 15201",348.4,2
GT0003497,Rivera Private Wealth Group,Piper Sandler,6404413,Lisa,Rivera,lrivera@pipesand.com,364-719-9566,Los Angeles,CA,90025,"3049 Washington Ave, Los Angeles, CA, 90025",303.1,3
GT0003498,The Barnes Family Wealth Group,Oppenheimer & Co,4400287,Lisa,Barnes,lbarnes@oppe.com,567-748-6976,Nashville,TN,37201,"9486 Maple Pl, Nashville, TN, 37201",701.1,5
GT0003499,Young Wealth Partners,Hightower Advisors,5525937,Timothy,Young,tyoung@highadvi.com,432-699-7668,Memphis,TN,38101,"3214 Jefferson Way, Suite 2137, Memphis, TN, 38101",467.3,2
GT0003500,Morgan Asset Management Group,Wells Fargo Advisors,4559817,William,Morgan,wmorgan@wellfargad.com,852-550-6453,Tampa,FL,33601,"5687 Washington Ln, Tampa, FL, 33601",582.6,2
GT0003501,Powell Advisory Group,Dynasty Financial Partners,5423636,Jason,Powell,jpowell@dynapart.com,751-622-4857,Columbus,OH,43201,"1002 Capital Pl, Columbus, OH, 43201",273.7,6
GT0003502,Adams Wealth Management Team,Ameriprise Financial,4428851,Kevin,Adams,kadams@amer.com,917-987-5902,Salt Lake City,UT,84101,"3594 Pine Ln, Salt Lake City, UT, 84101",131.7,2
GT0003503,Lee Wealth Partners,UBS Financial Services,1556583,Steven,Lee,slee@ubs.com,793-611-8579,Nashville,TN,37201,"6380 Cedar Ln, Nashville, TN, 37201",137.2,6
GT0003504,The Campbell Investment Group,Rockefeller Capital Management,1378999,Angela,Campbell,acampbell@rockcapi.com,578-362-8944,Nashville,TN,37201,"7623 Main Dr, Suite 3872, Nashville, TN, 37201",25,5
GT0003505,Carter Wealth Management Group,RBC Wealth Management,6376619,Jason,Carter,jcarter@rbc.com,278-883-1007,Las Vegas,NV,89101,"9549 Main Way, Las Vegas, NV, 89101",55.5,4
GT0003506,Gonzalez Wealth Solutions Group,HighTower,9181672,Carol,Gonzalez,cgonzalez@high.com,373-433-5595,New York,NY,10017,"6687 Maple Rd, New York, NY, 10017",121.3,4
GT0003507,The Butler Family Wealth Group,UBS Financial Services,1883298,Joseph,Butler,jbutler@ubs.com,801-346-6205,Columbus,OH,43201,"1443 Washington St, Suite 2496, Columbus, OH, 43201",362.9,4
GT0003508,Rodriguez Investment Group,UBS Financial Services,8478726,Robert,Rodriguez,rrodriguez@ubs.com,380-831-1898,Philadelphia,PA,19101,"5693 Sunset Rd, Suite 2072, Philadelphia, PA, 19101",430.1,6
GT0003509,Hughes Wealth Management Group,HighTower,9054559,Matthew,Hughes,mhughes@high.com,919-988-5799,Milwaukee,WI,53201,"5134 Madison Ct, Suite 658, Milwaukee, WI, 53201",951.6,5
GT0003510,The Sanchez Wealth Solutions Group,LPL Financial,6159644,Mark,Sanchez,msanchez@lpl.com,947-624-6613,Cincinnati,OH,45201,"1085 Financial St, Suite 1291, Cincinnati, OH, 45201",172.9,6
GT0003511,Miller Financial Advisory Group,Steward Partners,1822675,Matthew,Miller,mmiller@stewpart.com,615-877-5172,Chicago,IL,60614,"4309 Financial St, Suite 2716, Chicago, IL, 60614",285.7,6
GT0003512,Nguyen Family Wealth Group,Wells Fargo Advisors,4262367,Donald,Nguyen,dnguyen@wellfargad.com,408-491-4829,Cincinnati,OH,45201,"696 Lincoln Ave, Suite 3449, Cincinnati, OH, 45201",436.9,3
GT0003513,The Gonzalez Financial Advisory Group,Steward Partners,4159986,Deborah,Gonzalez,dgonzalez@stewpart.com,782-368-4600,Orlando,FL,32801,"1099 Market Way, Suite 2700, Orlando, FL, 32801",74.1,6
GT0003514,The Long Wealth Advisors,UBS Financial Services,2019148,Joseph,Long,jlong@ubs.com,357-441-9874,Richmond,VA,23220,"9128 Park Way, Richmond, VA, 23220",27.4,5
GT0003515,Smith Asset Management Group,Raymond James,7001339,Cynthia,Smith,csmith@raymjame.com,633-517-5430,Las Vegas,NV,89101,"1046 Pine Dr, Suite 3826, Las Vegas, NV, 89101",108.4,5
GT0003516,The White Capital Group,Hightower Advisors,7579146,Ashley,White,awhite@highadvi.com,366-513-1272,Salt Lake City,UT,84101,"2570 Park Ct, Salt Lake City, UT, 84101",126.7,6
GT0003517,Davis Wealth Management Team,RBC Wealth Management,6381741,Charles,Davis,cdavis@rbc.com,210-821-1727,Cincinnati,OH,45201,"9856 Liberty St, Cincinnati, OH, 45201",187.4,6
GT0003518,Campbell Financial Advisory Group,Rockefeller Capital Management,5052194,Sandra,Campbell,scampbell@rockcapi.com,829-548-4859,Milwaukee,WI,53201,"9443 Liberty Ave, Suite 3582, Milwaukee, WI, 53201",362.4,5
GT0003519,The Lewis Advisory Group,LPL Financial,4630592,Mark,Lewis,mlewis@lpl.com,979-502-9851,Las Vegas,NV,89101,"860 Elm Ln, Suite 1702, Las Vegas, NV, 89101",25,6
GT0003520,Brooks Private Wealth Group,Edward Jones,6789641,Lisa,Brooks,lbrooks@edwajone.com,941-539-3988,Hartford,CT,06101,"446 Pine St, Hartford, CT, 06101",2547.2,2
GT0003521,Flores Wealth Advisors,Janney Montgomery Scott,6201662,Nancy,Flores,nflores@jannmontsc.com,703-808-3313,Nashville,TN,37201,"65 Lincoln Ln, Suite 529, Nashville, TN, 37201",306.7,6
GT0003522,The Morgan Private Wealth Group,Merrill Lynch,2722661,Stephanie,Morgan,smorgan@merrlync.com,939-867-8406,San Francisco,CA,94101,"7476 River St, Suite 3284, San Francisco, CA, 94101",54.6,4
GT0003523,The Ross Advisory Group,HighTower,4503140,Emily,Ross,eross@high.com,380-206-5494,Memphis,TN,38101,"1734 Oak Dr, Memphis, TN, 38101",3752.4,3
GT0003524,Rodriguez Financial Advisory Group,Morgan Stanley,6730538,Jennifer,Rodriguez,jrodriguez@morgstan.com,658-534-6852,Atlanta,GA,30301,"1875 Cedar Way, Suite 328, Atlanta, GA, 30301",971.7,2
GT0003525,The Bennett Asset Management Group,Oppenheimer & Co,3656853,Patricia,Bennett,pbennett@oppe.com,557-305-8650,Seattle,WA,98101,"6343 Jefferson Way, Seattle, WA, 98101",129.4,6
GT0003526,Thompson Financial Advisory Group,Wells Fargo Advisors,8011084,Lisa,Thompson,lthompson@wellfargad.com,364-301-4406,Minneapolis,MN,55401,"3508 Hill Rd, Suite 3036, Minneapolis, MN, 55401",31.7,4
GT0003527,Thompson Wealth Partners,HighTower,3870540,Susan,Thompson,sthompson@high.com,812-942-6343,Pittsburgh,PA,15201,"9802 Oak Ln, Pittsburgh, PA, 15201",172.6,2
GT0003528,The Hill Wealth Partners,Rockefeller Capital Management,8173832,Donna,Hill,dhill@rockcapi.com,400-973-8403,Las Vegas,NV,89101,"9104 Elm Rd, Las Vegas, NV, 89101",317.8,4
GT0003529,Cooper Advisory Group,Janney Montgomery Scott,7007954,Carol,Cooper,ccooper@jannmontsc.com,879-531-9137,Nashville,TN,37201,"7965 Main Rd, Suite 1766, Nashville, TN, 37201",885.0,4
GT0003530,Miller Family Wealth Group,Piper Sandler,6655764,Amy,Miller,amiller@pipesand.com,268-301-7128,Charlotte,NC,28201,"9600 Liberty St, Suite 662, Charlotte, NC, 28201",235.3,4
GT0003531,Bailey Wealth Management Group,Mesirow Financial,9380541,Timothy,Bailey,tbailey@mesi.com,832-565-1759,San Francisco,CA,94101,"8937 Oak Ln, San Francisco, CA, 94101",86.4,5
GT0003532,The Smith Private Wealth Group,Piper Sandler,7229054,Deborah,Smith,dsmith@pipesand.com,232-933-5845,Columbus,OH,43201,"1675 Jefferson Blvd, Columbus, OH, 43201",416.7,4
GT0003533,The Ross Wealth Management Group,Edward Jones,4761671,James,Ross,jross@edwajone.com,774-212-3859,Atlanta,GA,30301,"9517 Hill Ln, Atlanta, GA, 30301",182.4,5
GT0003534,The Moore Capital Group,Rockefeller Capital Management,2609337,Sharon,Moore,smoore@rockcapi.com,500-723-8602,St. Louis,MO,63101,"4319 Financial Pl, St. Louis, MO, 63101",403.1,4
GT0003535,Gonzalez Wealth Advisors,Raymond James,5033233,Margaret,Gonzalez,mgonzalez@raymjame.com,947-759-6130,Charlotte,NC,28201,"3664 Liberty Dr, Suite 3637, Charlotte, NC, 28201",55.5,4
GT0003536,The Bennett Wealth Advisors,HighTower,6829211,Jessica,Bennett,jbennett@high.com,428-556-6566,Portland,OR,97201,"2346 Cedar Ct, Portland, OR, 97201",1194.7,4
GT0003537,The Taylor Financial Group,Merrill Lynch,6065517,David,Taylor,dtaylor@merrlync.com,972-788-8495,Chicago,IL,60601,"4087 Pine Ave, Suite 3760, Chicago, IL, 60601",64.0,6
GT0003538,The Walker Capital Group,LPL Financial,2615625,Jason,Walker,jwalker@lpl.com,255-522-1047,Memphis,TN,38101,"4618 River Way, Memphis, TN, 38101",160.9,2
GT0003539,Jenkins Wealth Advisors,Mesirow Financial,9233449,Lisa,Jenkins,ljenkins@mesi.com,575-995-9516,Los Angeles,CA,90025,"3407 Lake Ln, Suite 3112, Los Angeles, CA, 90025",1549.6,4
GT0003540,Lopez Private Client Group,Merrill Lynch,1280104,Christopher,Lopez,clopez@merrlync.com,892-721-5823,San Francisco,CA,94101,"1472 Market Blvd, Suite 3893, San Francisco, CA, 94101",339.7,5
GT0003541,Wright Wealth Management Group,Dynasty Financial Partners,1584338,Kenneth,Wright,kwright@dynapart.com,923-582-6092,Hartford,CT,06101,"1957 River Ave, Hartford, CT, 06101",90.4,6
GT0003542,Morris Wealth Solutions Group,Janney Montgomery Scott,1037367,Anthony,Morris,amorris@jannmontsc.com,653-793-7210,Baltimore,MD,21201,"486 Madison Ave, Baltimore, MD, 21201",355.3,5
GT0003543,Scott Private Wealth Group,Wells Fargo Advisors,4438988,Sarah,Scott,sscott@wellfargad.com,588-815-6130,Houston,TX,77001,"5899 Financial Rd, Suite 755, Houston, TX, 77001",496.3,5
GT0003544,Gonzales Private Client Group,Morgan Stanley,3204523,Ryan,Gonzales,rgonzales@morgstan.com,339-625-2809,Salt Lake City,UT,84101,"6138 Madison Ln, Suite 1881, Salt Lake City, UT, 84101",918.1,2
GT0003545,Cox Family Wealth Group,Edward Jones,4780174,Stephanie,Cox,scox@edwajone.com,562-278-3252,Dallas,TX,75201,"445 Capital Ln, Suite 2501, Dallas, TX, 75201",505.9,5
GT0003546,Anderson Asset Management Group,Baird,5377529,Sarah,Anderson,sanderson@bair.com,815-467-4189,Seattle,WA,98101,"9216 Sunset Way, Suite 2052, Seattle, WA, 98101",267.5,4
GT0003547,The Cooper Financial Group,Ameriprise Financial,9870853,Jessica,Cooper,jcooper@amer.com,709-202-2851,Phoenix,AZ,85001,"9195 Market Ave, Phoenix, AZ, 85001",197.1,2
GT0003548,Simmons Private Wealth Group,RBC Wealth Management,6466017,Joseph,Simmons,jsimmons@rbc.com,884-363-4415,Milwaukee,WI,53201,"3311 Maple Ln, Suite 1228, Milwaukee, WI, 53201",35.0,2
GT0003549,Stewart Wealth Advisors,Merrill Lynch,7983679,Nancy,Stewart,nstewart@merrlync.com,445-451-9354,Houston,TX,77001,"7952 Capital St, Houston, TX, 77001",585.9,2
GT0003550,The Long Financial Advisory Group,Edward Jones,3377580,Matthew,Long,mlong@edwajone.com,385-255-6001,Columbus,OH,43201,"4620 Market Ln, Columbus, OH, 43201",749.3,3
GT0003551,Green Financial Group,Wells Fargo Advisors,2645738,Rebecca,Green,rgreen@wellfargad.com,625-461-6787,Columbus,OH,43201,"7796 Maple St, Columbus, OH, 43201",344.7,3
GT0003552,The Baker Financial Group,HighTower,4126898,Margaret,Baker,mbaker@high.com,723-501-3688,New York,NY,10001,"2181 Lake Ave, Suite 2993, New York, NY, 10001",31.4,2
GT0003553,The Jenkins Wealth Solutions Group,RBC Wealth Management,4516716,Barbara,Jenkins,bjenkins@rbc.com,463-235-4672,Phoenix,AZ,85001,"972 River Pl, Suite 1460, Phoenix, AZ, 85001",40.4,2
GT0003554,Lewis Private Wealth Group,RBC Wealth Management,2933048,Patricia,Lewis,plewis@rbc.com,438-618-9205,Austin,TX,78701,"2676 Elm St, Suite 3698, Austin, TX, 78701",260.6,4
GT0003555,Martin Private Client Group,HighTower,5827688,Stephanie,Martin,smartin@high.com,613-379-2332,Milwaukee,WI,53201,"1515 Madison Pl, Suite 319, Milwaukee, WI, 53201",89.8,5
GT0003556,The Garcia Financial Advisory Group,Hightower Advisors,5493409,Christopher,Garcia,cgarcia@highadvi.com,210-668-7184,Boston,MA,02101,"7090 Hill Rd, Boston, MA, 02101",429.9,3
GT0003557,The Martin Financial Advisory Group,Dynasty Financial Partners,2684615,Edward,Martin,emartin@dynapart.com,307-445-5437,Phoenix,AZ,85001,"4200 Capital Way, Suite 2920, Phoenix, AZ, 85001",558.8,6
GT0003558,The Brown Financial Advisory Group,Dynasty Financial Partners,5786567,Kenneth,Brown,kbrown@dynapart.com,720-799-5203,Austin,TX,78701,"5833 Lake Ln, Austin, TX, 78701",122.1,5
GT0003559,The Rivera Family Wealth Group,Stifel Financial,6144477,Charles,Rivera,crivera@stif.com,328-895-2765,Los Angeles,CA,90025,"7337 Sunset Way, Suite 1153, Los Angeles, CA, 90025",196.3,6
GT0003560,The King Wealth Partners,Piper Sandler,6050893,James,King,jking@pipesand.com,464-512-7891,Minneapolis,MN,55401,"5950 Broadway Ln, Suite 3369, Minneapolis, MN, 55401",592.7,4
GT0003561,The Green Wealth Partners,Edward Jones,7608607,Emily,Green,egreen@edwajone.com,505-588-6210,Columbus,OH,43201,"282 Commerce Dr, Columbus, OH, 43201",259.3,4
GT0003562,Hernandez Advisory Group,Rockefeller Capital Management,2282463,Donald,Hernandez,dhernandez@rockcapi.com,443-810-2604,Boston,MA,02134,"3667 Jefferson Pl, Suite 2258, Boston, MA, 02134",55.6,3
GT0003563,Ramirez Family Wealth Group,Rockefeller Capital Management,3046516,Lisa,Ramirez,lramirez@rockcapi.com,570-457-3483,Boston,MA,02101,"2675 Lake Ave, Suite 1399, Boston, MA, 02101",235.0,2
GT0003564,The Clark Wealth Advisors,Hightower Advisors,2643180,Dorothy,Clark,dclark@highadvi.com,390-494-8779,Charlotte,NC,28201,"2252 Elm Dr, Charlotte, NC, 28201",25,5
GT0003565,Jackson Family Wealth Group,Morgan Stanley,9011243,Cynthia,Jackson,cjackson@morgstan.com,250-890-1851,Chicago,IL,60601,"7039 Park Blvd, Suite 3856, Chicago, IL, 60601",99.8,6
GT0003566,Perry Family Wealth Group,Steward Partners,4793562,Susan,Perry,sperry@stewpart.com,581-363-2588,Seattle,WA,98101,"11 Market Rd, Seattle, WA, 98101",128.4,3
GT0003567,Henderson Wealth Partners,Mesirow Financial,7963515,Angela,Henderson,ahenderson@mesi.com,431-362-2435,Richmond,VA,23220,"8642 Capital Ln, Richmond, VA, 23220",1266.3,4
GT0003568,Gonzalez Advisory Group,Morgan Stanley,9655255,Sharon,Gonzalez,sgonzalez@morgstan.com,927-884-2529,Columbus,OH,43201,"8647 Maple Ave, Columbus, OH, 43201",65.6,6
GT0003569,The Wright Advisory Group,Edward Jones,4945132,Lisa,Wright,lwright@edwajone.com,492-338-1033,Indianapolis,IN,46201,"6746 Lake Dr, Suite 3861, Indianapolis, IN, 46201",535.0,6
GT0003570,The Jenkins Wealth Partners,Baird,4279383,Emily,Jenkins,ejenkins@bair.com,392-490-8434,Nashville,TN,37201,"1619 Capital Pl, Suite 151, Nashville, TN, 37201",43.8,4
GT0003571,Ramirez Financial Advisory Group,LPL Financial,1535776,Michael,Ramirez,mramirez@lpl.com,225-827-2327,Boston,MA,02134,"7530 Park Ave, Suite 1007, Boston, MA, 02134",214.0,3
GT0003572,Coleman Wealth Management Group,RBC Wealth Management,6130159,Andrew,Coleman,acoleman@rbc.com,460-691-9236,San Francisco,CA,94101,"3918 Financial St, San Francisco, CA, 94101",534.4,2
GT0003573,Moore Financial Advisory Group,UBS Financial Services,8242292,Laura,Moore,lmoore@ubs.com,814-279-1816,Indianapolis,IN,46201,"2401 Hill Ave, Suite 2160, Indianapolis, IN, 46201",82.0,3
GT0003574,Lee Investment Group,Ameriprise Financial,1626073,Mary,Lee,mlee@amer.com,651-593-2263,Atlanta,GA,30301,"5828 Cedar Ct, Suite 468, Atlanta, GA, 30301",88.3,6
GT0003575,Murphy Financial Group,Hightower Advisors,1945320,Ryan,Murphy,rmurphy@highadvi.com,309-747-1791,Houston,TX,77001,"863 Sunset Ln, Suite 185, Houston, TX, 77001",89.0,3
GT0003576,The Stewart Wealth Management Group,Piper Sandler,4729105,Ryan,Stewart,rstewart@pipesand.com,299-598-3254,Boston,MA,02101,"5563 Broadway Rd, Suite 237, Boston, MA, 02101",405.6,2
GT0003577,Roberts Asset Management Group,Oppenheimer & Co,8965597,Anthony,Roberts,aroberts@oppe.com,858-442-9989,Kansas City,MO,64101,"4426 Lincoln Ave, Kansas City, MO, 64101",432.5,6
GT0003578,Campbell Wealth Management Team,Hightower Advisors,1796213,Paul,Campbell,pcampbell@highadvi.com,380-309-3851,Denver,CO,80201,"9704 Pine Ct, Suite 1767, Denver, CO, 80201",123.9,3
GT0003579,The Reed Wealth Partners,Raymond James,1524886,Stephanie,Reed,sreed@raymjame.com,961-410-2416,Chicago,IL,60614,"864 Cedar Way, Suite 1904, Chicago, IL, 60614",761.2,2
GT0003580,Jones Asset Management Group,Piper Sandler,3926160,George,Jones,gjones@pipesand.com,892-558-3622,Minneapolis,MN,55401,"2498 Financial Blvd, Suite 3576, Minneapolis, MN, 55401",953.8,5
GT0003581,Alexander Family Wealth Group,Ameriprise Financial,2547571,Kevin,Alexander,kalexander@amer.com,504-579-6798,Denver,CO,80201,"9752 Oak Dr, Suite 1022, Denver, CO, 80201",396.7,4
GT0003582,The Torres Wealth Solutions Group,Edward Jones,3671053,Emily,Torres,etorres@edwajone.com,461-647-7949,Las Vegas,NV,89101,"7404 Madison Blvd, Suite 3833, Las Vegas, NV, 89101",75.0,5
GT0003583,Martinez Investment Group,Rockefeller Capital Management,6625979,Edward,Martinez,emartinez@rockcapi.com,370-974-3339,Salt Lake City,UT,84101,"4821 Elm St, Suite 3301, Salt Lake City, UT, 84101",2128.0,5
